"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node23",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-133452-workloadc-128-node23.csv 1 400",,,,"Date:","30 Sep 2020 12:34:59 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 12:34:59,4.335,1.822,91.964,0.028,0.0,1.851,9938219008.0,34869248.0,1498640384.0,25435492352.0,39370.681,498347.281,0.0,0.0
30-09 12:35:00,0.063,0.0,99.937,0.0,0.0,0.0,9937899520.0,34869248.0,1498677248.0,25435774976.0,0.0,0.0,35543.0,39837.0
30-09 12:35:01,0.063,0.0,99.686,0.0,0.0,0.251,9937899520.0,34869248.0,1498677248.0,25435774976.0,0.0,0.0,32763.0,37219.0
30-09 12:35:02,0.063,0.0,99.874,0.0,0.0,0.063,9937907712.0,34869248.0,1498677248.0,25435766784.0,0.0,0.0,35829.0,41720.0
30-09 12:35:03,0.0,0.126,99.749,0.0,0.0,0.126,9937907712.0,34869248.0,1498677248.0,25435766784.0,0.0,0.0,35828.0,39492.0
30-09 12:35:04,0.063,0.0,99.812,0.0,0.0,0.126,9937907712.0,34869248.0,1498677248.0,25435766784.0,0.0,0.0,35063.0,41290.0
30-09 12:35:05,0.0,0.0,99.874,0.0,0.0,0.126,9937895424.0,34881536.0,1498677248.0,25435766784.0,0.0,57344.0,34947.0,39959.0
30-09 12:35:06,0.125,0.125,99.624,0.0,0.0,0.125,9937928192.0,34881536.0,1498677248.0,25435734016.0,0.0,0.0,34893.0,38698.0
30-09 12:35:07,0.125,0.0,99.686,0.0,0.0,0.188,9937928192.0,34881536.0,1498677248.0,25435734016.0,0.0,0.0,34285.0,38670.0
30-09 12:35:08,0.063,0.0,99.812,0.0,0.0,0.126,9937928192.0,34881536.0,1498677248.0,25435734016.0,0.0,0.0,34719.0,37162.0
30-09 12:35:09,0.062,0.062,99.813,0.0,0.0,0.062,9937928192.0,34881536.0,1498677248.0,25435734016.0,0.0,0.0,44933.0,56164.0
30-09 12:35:10,0.0,0.0,99.874,0.0,0.0,0.126,9937928192.0,34881536.0,1498677248.0,25435734016.0,0.0,0.0,35339.0,38749.0
30-09 12:35:11,0.126,0.0,99.748,0.0,0.0,0.126,9937928192.0,34881536.0,1498677248.0,25435734016.0,0.0,0.0,34463.0,37048.0
30-09 12:35:12,0.0,0.063,99.624,0.0,0.0,0.313,9937928192.0,34881536.0,1498677248.0,25435734016.0,0.0,0.0,33989.0,38058.0
30-09 12:35:13,0.252,0.0,99.685,0.0,0.0,0.063,9937928192.0,34881536.0,1498677248.0,25435734016.0,0.0,0.0,33766.0,35079.0
30-09 12:35:14,0.0,0.0,99.874,0.0,0.0,0.126,9937928192.0,34881536.0,1498677248.0,25435734016.0,0.0,61440.0,29511.0,31531.0
30-09 12:35:15,0.063,0.063,99.811,0.0,0.0,0.063,9937928192.0,34881536.0,1498677248.0,25435734016.0,0.0,0.0,31943.0,32448.0
30-09 12:35:16,0.0,0.063,99.812,0.063,0.0,0.063,9937928192.0,34889728.0,1498669056.0,25435734016.0,0.0,16384.0,36858.0,38595.0
30-09 12:35:17,0.125,0.188,99.562,0.0,0.0,0.125,9937731584.0,34889728.0,1498677248.0,25435922432.0,0.0,0.0,36794.0,36575.0
30-09 12:35:18,0.063,0.063,99.874,0.0,0.0,0.0,9937920000.0,34889728.0,1498677248.0,25435734016.0,0.0,0.0,34430.0,36983.0
30-09 12:35:19,0.063,0.0,99.875,0.0,0.0,0.063,9937920000.0,34889728.0,1498677248.0,25435734016.0,0.0,53248.0,32065.0,32427.0
30-09 12:35:20,0.567,0.126,98.551,0.0,0.0,0.756,9937920000.0,34889728.0,1498677248.0,25435734016.0,0.0,0.0,82092.0,115973.0
30-09 12:35:21,0.887,0.697,96.958,0.0,0.0,1.458,9938317312.0,34889728.0,1498689536.0,25435324416.0,0.0,0.0,198272.0,250153.0
30-09 12:35:22,1.534,0.831,95.591,0.0,0.0,2.045,9937989632.0,34897920.0,1498714112.0,25435619328.0,0.0,24576.0,289336.0,395725.0
30-09 12:35:23,2.441,1.541,94.284,0.0,0.0,1.734,9939025920.0,34897920.0,1498759168.0,25434537984.0,0.0,0.0,369978.0,537985.0
30-09 12:35:24,3.513,2.017,91.997,0.0,0.0,2.472,9939349504.0,34897920.0,1498845184.0,25434128384.0,0.0,0.0,531281.0,770043.0
30-09 12:35:25,2.903,1.677,91.677,0.0,0.0,3.742,9939509248.0,34897920.0,1498947584.0,25433866240.0,0.0,0.0,583218.0,802928.0
30-09 12:35:26,2.760,1.990,91.977,0.0,0.0,3.273,9939963904.0,34897920.0,1499070464.0,25433288704.0,0.0,0.0,510938.0,713247.0
30-09 12:35:27,6.483,4.257,84.479,0.0,0.0,4.781,9940848640.0,34906112.0,1499148288.0,25432317952.0,0.0,16384.0,1090271.0,1664494.0
30-09 12:35:28,6.997,4.554,83.432,0.0,0.0,5.017,9941377024.0,34906112.0,1499561984.0,25431375872.0,0.0,0.0,1147930.0,1775649.0
30-09 12:35:29,1.749,0.907,96.438,0.0,0.0,0.907,9939968000.0,34906112.0,1499828224.0,25432518656.0,0.0,4096.0,331827.0,445769.0
30-09 12:35:30,5.439,3.014,88.532,0.0,0.0,3.014,9940754432.0,34906112.0,1499893760.0,25431666688.0,0.0,0.0,793913.0,1194332.0
30-09 12:35:31,8.816,5.395,80.395,0.0,0.0,5.395,9940971520.0,34906112.0,1500241920.0,25431101440.0,0.0,0.0,1255192.0,2011302.0
30-09 12:35:32,4.599,3.088,89.553,0.0,0.0,2.760,9940488192.0,34914304.0,1500651520.0,25431166976.0,0.0,16384.0,790641.0,1250481.0
30-09 12:35:33,8.535,4.032,84.207,0.0,0.0,3.226,9941389312.0,34914304.0,1500921856.0,25429995520.0,0.0,0.0,1199614.0,1844320.0
30-09 12:35:34,9.201,5.977,79.516,0.0,0.0,5.306,9941270528.0,34914304.0,1501380608.0,25429655552.0,0.0,0.0,1655613.0,2649358.0
30-09 12:35:35,16.939,6.190,71.497,0.0,0.0,5.374,9940070400.0,34914304.0,1501995008.0,25430241280.0,0.0,0.0,1600929.0,2503761.0
30-09 12:35:36,27.285,8.401,58.199,0.0,0.0,6.116,9971929088.0,34914304.0,1492484096.0,25407893504.0,0.0,0.0,1789620.0,2730886.0
30-09 12:35:37,9.530,6.397,77.742,0.0,0.0,6.332,9974321152.0,34922496.0,1492439040.0,25405538304.0,0.0,57344.0,1556644.0,2450046.0
30-09 12:35:38,16.711,5.839,73.020,0.0,0.0,4.430,9974452224.0,34922496.0,1493016576.0,25404829696.0,0.0,0.0,1416282.0,2299903.0
