"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-133452-workloadc-128-client.csv 1 400",,,,"Date:","30 Sep 2020 12:34:58 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 12:34:58,1.607,1.261,95.022,0.004,0.0,2.106,354512896.0,33689600.0,584396800.0,35934621696.0,44223.496,15744.900,0.0,0.0
30-09 12:34:59,0.0,0.062,99.938,0.0,0.0,0.0,353845248.0,33689600.0,584392704.0,35935293440.0,0.0,0.0,91.0,100.0
30-09 12:35:00,0.0,0.0,100.0,0.0,0.0,0.0,353845248.0,33689600.0,584392704.0,35935293440.0,0.0,0.0,291.0,282.0
30-09 12:35:01,0.0,0.0,100.0,0.0,0.0,0.0,353845248.0,33689600.0,584392704.0,35935293440.0,0.0,0.0,191.0,191.0
30-09 12:35:02,0.0,0.0,100.0,0.0,0.0,0.0,353845248.0,33689600.0,584392704.0,35935293440.0,0.0,0.0,291.0,282.0
30-09 12:35:03,0.0,0.063,99.937,0.0,0.0,0.0,353837056.0,33701888.0,584388608.0,35935293440.0,0.0,49152.0,460.0,609.0
30-09 12:35:04,0.0,0.0,100.0,0.0,0.0,0.0,353832960.0,33701888.0,584392704.0,35935293440.0,0.0,0.0,91.0,100.0
30-09 12:35:05,0.0,0.0,100.0,0.0,0.0,0.0,353832960.0,33701888.0,584392704.0,35935293440.0,0.0,0.0,191.0,191.0
30-09 12:35:06,0.062,0.0,99.938,0.0,0.0,0.0,353832960.0,33701888.0,584392704.0,35935293440.0,0.0,0.0,191.0,191.0
30-09 12:35:07,0.0,0.063,99.937,0.0,0.0,0.0,353824768.0,33701888.0,584392704.0,35935301632.0,0.0,0.0,91.0,100.0
30-09 12:35:08,0.063,0.063,99.875,0.0,0.0,0.0,353435648.0,33701888.0,584392704.0,35935690752.0,0.0,0.0,9541.0,15241.0
30-09 12:35:09,0.0,0.0,100.0,0.0,0.0,0.0,353468416.0,33701888.0,584392704.0,35935657984.0,0.0,0.0,91.0,100.0
30-09 12:35:10,0.0,0.0,100.0,0.0,0.0,0.0,353468416.0,33701888.0,584392704.0,35935657984.0,0.0,0.0,491.0,464.0
30-09 12:35:11,0.062,0.0,99.938,0.0,0.0,0.0,353038336.0,33701888.0,584392704.0,35936088064.0,0.0,0.0,91.0,100.0
30-09 12:35:12,0.0,0.062,99.938,0.0,0.0,0.0,353038336.0,33701888.0,584392704.0,35936088064.0,0.0,0.0,1153.0,1162.0
30-09 12:35:13,0.063,0.0,99.937,0.0,0.0,0.0,353038336.0,33701888.0,584392704.0,35936088064.0,0.0,0.0,448.0,584.0
30-09 12:35:14,0.0,0.0,100.0,0.0,0.0,0.0,353038336.0,33701888.0,584392704.0,35936088064.0,0.0,4096.0,191.0,191.0
30-09 12:35:15,1.896,1.075,96.839,0.063,0.0,0.126,380448768.0,33820672.0,584310784.0,35908640768.0,0.0,401408.0,5044.0,4602.0
30-09 12:35:16,2.103,3.569,93.881,0.127,0.0,0.319,393662464.0,33886208.0,584511488.0,35895160832.0,0.0,753664.0,8082.0,7108.0
