"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node20",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-195045-workloadb-256-node20.csv 1 400",,,,"Date:","30 Sep 2020 18:50:53 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 18:50:53,4.881,3.009,89.216,0.528,0.0,2.365,1691025408.0,150011904.0,4627275776.0,30438907904.0,152300.889,2501256.640,0.0,0.0
30-09 18:50:54,0.699,0.572,98.285,0.0,0.0,0.445,1690820608.0,150011904.0,4627271680.0,30439116800.0,0.0,28672.0,129326.0,122523.0
30-09 18:50:55,1.087,0.767,97.506,0.064,0.0,0.575,1690714112.0,150011904.0,4627271680.0,30439223296.0,0.0,98304.0,194708.0,170414.0
30-09 18:50:56,0.127,0.253,99.367,0.0,0.0,0.253,1690746880.0,150011904.0,4627271680.0,30439190528.0,0.0,53248.0,81854.0,78478.0
30-09 18:50:57,0.705,0.192,98.719,0.064,0.0,0.320,1690779648.0,150011904.0,4627271680.0,30439157760.0,0.0,8192.0,141522.0,135038.0
30-09 18:50:58,2.318,1.417,95.557,0.064,0.0,0.644,1687924736.0,150011904.0,4627271680.0,30442012672.0,0.0,2285568.0,370301.0,962046.0
30-09 18:50:59,2.270,1.297,95.136,0.195,0.0,1.102,1688215552.0,150011904.0,4627271680.0,30441721856.0,0.0,2592768.0,419839.0,1028931.0
30-09 18:51:00,0.637,0.701,98.024,0.0,0.0,0.637,1688182784.0,150011904.0,4627271680.0,30441754624.0,0.0,61440.0,147696.0,138406.0
30-09 18:51:01,0.447,0.447,98.723,0.0,0.0,0.383,1688084480.0,150011904.0,4627271680.0,30441852928.0,0.0,8192.0,138125.0,145974.0
30-09 18:51:02,0.633,0.317,98.607,0.0,0.0,0.443,1688305664.0,150011904.0,4627271680.0,30441631744.0,0.0,45056.0,96480.0,93258.0
30-09 18:51:03,0.637,0.765,98.215,0.0,0.0,0.382,1688403968.0,150011904.0,4627271680.0,30441533440.0,0.0,28672.0,149855.0,139140.0
30-09 18:51:04,1.022,1.022,95.402,0.064,0.0,2.490,1688649728.0,150011904.0,4627271680.0,30441287680.0,0.0,94208.0,345504.0,400760.0
30-09 18:51:05,3.861,1.351,91.570,0.0,0.0,3.218,1690906624.0,150011904.0,4627304448.0,30438998016.0,0.0,0.0,467306.0,661921.0
30-09 18:51:06,0.510,0.701,97.323,0.0,0.0,1.466,1691099136.0,150011904.0,4627308544.0,30438801408.0,0.0,0.0,143711.0,153552.0
30-09 18:51:07,3.404,2.505,89.082,0.0,0.0,5.010,1692618752.0,150011904.0,4627316736.0,30437273600.0,0.0,0.0,582153.0,808759.0
30-09 18:51:08,5.502,2.718,86.019,0.194,0.0,5.566,1694785536.0,150011904.0,4627349504.0,30435074048.0,0.0,2674688.0,840730.0,1583303.0
30-09 18:51:09,6.601,3.791,82.876,0.131,0.0,6.601,1698643968.0,150011904.0,4627386368.0,30431178752.0,0.0,2408448.0,948242.0,1854225.0
30-09 18:51:10,7.708,4.395,80.325,0.744,0.0,6.829,1701789696.0,150011904.0,4627423232.0,30427996160.0,0.0,1429504.0,1158375.0,1634529.0
30-09 18:51:11,24.394,11.642,50.866,2.356,0.0,10.742,1728266240.0,150011904.0,4627423232.0,30401519616.0,0.0,3862528.0,3154016.0,4236790.0
30-09 18:51:12,21.045,11.279,55.777,2.132,0.0,9.766,1747521536.0,150011904.0,4627423232.0,30382264320.0,0.0,3588096.0,2856193.0,3967104.0
30-09 18:51:13,22.253,11.195,54.121,2.335,0.0,10.096,1764761600.0,150011904.0,4627423232.0,30365024256.0,0.0,3751936.0,2885010.0,4022409.0
30-09 18:51:14,21.336,11.861,55.215,2.318,0.0,9.271,1785495552.0,150011904.0,4627423232.0,30344290304.0,0.0,4030464.0,3067594.0,4088857.0
30-09 18:51:15,22.438,11.496,53.047,2.632,0.0,10.388,1814659072.0,150011904.0,4627423232.0,30315126784.0,0.0,3796992.0,2920694.0,4007245.0
30-09 18:51:16,21.574,10.401,56.079,2.319,0.0,9.628,1821069312.0,150011904.0,4627423232.0,30308716544.0,0.0,4026368.0,3055365.0,4142503.0
30-09 18:51:17,19.090,10.062,58.236,2.343,0.0,10.269,1824456704.0,150011904.0,4627423232.0,30305329152.0,0.0,3600384.0,2802596.0,3824364.0
30-09 18:51:18,21.008,11.204,54.762,2.731,0.0,10.294,1839300608.0,150016000.0,4627423232.0,30290481152.0,0.0,5722112.0,2946698.0,4473625.0
30-09 18:51:19,25.104,12.829,47.157,2.705,0.0,12.205,1859043328.0,150016000.0,4627423232.0,30270738432.0,0.0,5922816.0,3037367.0,4764496.0
30-09 18:51:20,19.353,10.262,58.471,2.273,0.0,9.642,1861443584.0,150016000.0,4627423232.0,30268338176.0,0.0,3829760.0,2765339.0,3861993.0
30-09 18:51:21,22.346,10.615,53.631,2.723,0.0,10.684,1864683520.0,150016000.0,4627423232.0,30265098240.0,0.0,4198400.0,2900384.0,3947531.0
30-09 18:51:22,21.271,10.350,54.747,3.141,0.0,10.493,1869139968.0,150016000.0,4627423232.0,30260641792.0,0.0,3698688.0,2758225.0,3801605.0
30-09 18:51:23,22.184,11.057,53.836,2.695,0.0,10.228,1874112512.0,150016000.0,4627423232.0,30255669248.0,0.0,3674112.0,2826021.0,3826648.0
30-09 18:51:24,19.805,10.493,57.679,2.085,0.0,9.937,1876258816.0,150016000.0,4627423232.0,30253522944.0,0.0,3538944.0,2807112.0,3880849.0
30-09 18:51:25,21.155,11.761,54.001,2.436,0.0,10.647,1880408064.0,150016000.0,4627423232.0,30249373696.0,0.0,3735552.0,3043532.0,3810425.0
30-09 18:51:26,23.436,10.447,53.402,2.131,0.0,10.584,1883893760.0,150016000.0,4627423232.0,30245888000.0,0.0,3534848.0,2793180.0,4117415.0
30-09 18:51:27,21.977,10.781,53.974,2.626,0.0,10.643,1886756864.0,150016000.0,4627423232.0,30243024896.0,0.0,3854336.0,3097070.0,4275963.0
30-09 18:51:28,23.587,11.724,51.779,2.791,0.0,10.119,1895100416.0,150016000.0,4627423232.0,30234681344.0,0.0,5828608.0,2957560.0,4215566.0
30-09 18:51:29,21.899,10.949,53.638,2.772,0.0,10.742,1905205248.0,150016000.0,4627423232.0,30224576512.0,0.0,5943296.0,2846913.0,4566307.0
30-09 18:51:30,22.277,13.013,51.485,2.405,0.0,10.820,1906876416.0,150016000.0,4627427328.0,30222901248.0,0.0,3522560.0,2950087.0,4236830.0
30-09 18:51:31,21.577,11.272,52.974,2.490,0.0,11.687,1910075392.0,150016000.0,4627427328.0,30219702272.0,0.0,3837952.0,3021366.0,4064765.0
30-09 18:51:32,23.501,11.437,52.929,2.092,0.0,10.042,1913212928.0,150016000.0,4627427328.0,30216564736.0,0.0,3637248.0,2962338.0,3925742.0
30-09 18:51:33,21.429,12.067,53.329,2.219,0.0,10.957,1915748352.0,150016000.0,4627427328.0,30214029312.0,0.0,3960832.0,3025127.0,4251315.0
30-09 18:51:34,19.233,10.244,58.118,2.369,0.0,10.035,1918128128.0,150016000.0,4627427328.0,30211649536.0,0.0,4005888.0,2695372.0,3593531.0
30-09 18:51:35,19.462,10.421,57.419,2.761,0.0,9.938,1922084864.0,150016000.0,4627427328.0,30207692800.0,0.0,3657728.0,2822915.0,3747410.0
30-09 18:51:36,22.803,11.158,53.278,2.092,0.0,10.669,1927577600.0,150016000.0,4627427328.0,30202200064.0,0.0,3641344.0,2715030.0,3576516.0
30-09 18:51:37,17.362,11.141,59.330,1.572,0.0,10.595,1929285632.0,150016000.0,4627427328.0,30200492032.0,0.0,2924544.0,2423358.0,3402651.0
30-09 18:51:38,22.199,11.546,48.591,5.636,0.0,12.027,1864400896.0,150020096.0,4648255488.0,30244544512.0,16384.0,23425024.0,3096700.0,4701692.0
30-09 18:51:39,22.177,12.721,44.558,8.367,0.0,12.177,1874624512.0,150048768.0,4678868992.0,30203678720.0,0.0,38641664.0,2556954.0,4138211.0
30-09 18:51:40,21.540,11.017,46.186,9.675,0.0,11.582,1816711168.0,150056960.0,4734042112.0,30206410752.0,0.0,56152064.0,2318738.0,2900526.0
30-09 18:51:41,22.576,12.050,43.283,10.734,0.0,11.357,1816633344.0,150056960.0,4706754560.0,30233776128.0,0.0,56115200.0,2478329.0,3394241.0
30-09 18:51:42,21.140,10.848,44.298,12.378,0.0,11.335,1820086272.0,150061056.0,4740087808.0,30196985856.0,0.0,63107072.0,2530126.0,3681372.0
30-09 18:51:43,19.753,11.317,47.737,10.700,0.0,10.494,1822711808.0,150069248.0,4723150848.0,30211289088.0,0.0,62160896.0,2609207.0,3525251.0
30-09 18:51:44,20.932,11.196,46.175,10.153,0.0,11.544,1824841728.0,150073344.0,4767604736.0,30164701184.0,0.0,72724480.0,2407592.0,3243208.0
