"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-195045-workloadb-256-client.csv 1 400",,,,"Date:","30 Sep 2020 18:50:51 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 18:50:51,1.197,0.947,96.387,0.002,0.0,1.466,351776768.0,49672192.0,650334208.0,35855437824.0,17614.847,8933.305,0.0,0.0
30-09 18:50:52,0.0,0.0,100.0,0.0,0.0,0.0,351227904.0,49672192.0,650330112.0,35855990784.0,0.0,0.0,614.0,692.0
30-09 18:50:53,0.0,0.063,99.937,0.0,0.0,0.0,350994432.0,49672192.0,650330112.0,35856224256.0,0.0,0.0,191.0,191.0
30-09 18:50:54,0.0,0.0,100.0,0.0,0.0,0.0,350994432.0,49672192.0,650330112.0,35856224256.0,0.0,0.0,151.0,160.0
30-09 18:50:55,0.0,0.0,100.0,0.0,0.0,0.0,350994432.0,49672192.0,650330112.0,35856224256.0,0.0,0.0,291.0,282.0
30-09 18:50:56,0.0,0.0,100.0,0.0,0.0,0.0,350994432.0,49684480.0,650317824.0,35856224256.0,0.0,53248.0,291.0,282.0
30-09 18:50:57,0.0,0.0,100.0,0.0,0.0,0.0,350994432.0,49684480.0,650317824.0,35856224256.0,0.0,0.0,774.0,843.0
30-09 18:50:58,0.0,0.063,99.937,0.0,0.0,0.0,350707712.0,49684480.0,650330112.0,35856498688.0,0.0,0.0,91.0,100.0
30-09 18:50:59,0.0,0.0,100.0,0.0,0.0,0.0,350707712.0,49684480.0,650330112.0,35856498688.0,0.0,4096.0,191.0,191.0
30-09 18:51:00,1.573,0.881,97.105,0.063,0.0,0.378,377561088.0,49795072.0,650219520.0,35829645312.0,0.0,352256.0,9063.0,4254.0
30-09 18:51:01,1.665,4.161,93.854,0.064,0.0,0.256,381153280.0,49795072.0,650412032.0,35825860608.0,0.0,151552.0,49243.0,64884.0
30-09 18:51:02,2.637,4.269,92.530,0.126,0.0,0.439,392495104.0,49831936.0,650485760.0,35814408192.0,0.0,540672.0,6856.0,8892.0
30-09 18:51:03,8.504,4.746,86.421,0.0,0.0,0.330,460058624.0,49860608.0,650600448.0,35746701312.0,0.0,192512.0,4687.0,7215.0
30-09 18:51:04,13.104,13.038,63.931,0.0,0.0,9.927,510885888.0,49860608.0,650612736.0,35695861760.0,0.0,233472.0,822025.0,605647.0
