"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node23",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-195045-workloadb-256-node23.csv 1 400",,,,"Date:","30 Sep 2020 18:50:54 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 18:50:54,5.263,3.130,88.962,0.206,0.0,2.440,1486983168.0,172195840.0,2363158528.0,32884883456.0,133151.272,1178161.765,0.0,0.0
30-09 18:50:55,0.767,0.575,98.147,0.0,0.0,0.511,1486073856.0,172195840.0,2363195392.0,32885755904.0,0.0,0.0,171303.0,203148.0
30-09 18:50:56,0.445,0.445,98.729,0.0,0.0,0.381,1485836288.0,172195840.0,2363195392.0,32885993472.0,0.0,0.0,112322.0,122750.0
30-09 18:50:57,0.702,0.383,98.532,0.0,0.0,0.383,1485901824.0,172195840.0,2363195392.0,32885927936.0,0.0,0.0,137634.0,158358.0
30-09 18:50:58,1.466,0.382,97.769,0.0,0.0,0.382,1485901824.0,172195840.0,2363195392.0,32885927936.0,0.0,237568.0,151891.0,159644.0
30-09 18:50:59,1.220,0.578,97.625,0.064,0.0,0.513,1485991936.0,172195840.0,2363199488.0,32885833728.0,0.0,1028096.0,298052.0,212059.0
30-09 18:51:00,1.144,0.763,97.330,0.064,0.0,0.699,1486278656.0,172195840.0,2363199488.0,32885547008.0,0.0,311296.0,185394.0,196066.0
30-09 18:51:01,0.510,0.383,98.724,0.0,0.0,0.383,1486245888.0,172195840.0,2363199488.0,32885579776.0,0.0,8192.0,134661.0,151069.0
30-09 18:51:02,0.762,0.889,97.587,0.190,0.0,0.571,1486303232.0,172195840.0,2363207680.0,32885514240.0,0.0,262144.0,127977.0,134304.0
30-09 18:51:03,1.142,0.698,96.891,0.127,0.0,1.142,1486962688.0,172195840.0,2363215872.0,32884846592.0,0.0,245760.0,149387.0,167896.0
30-09 18:51:04,0.635,0.762,97.587,0.0,0.0,1.016,1487122432.0,172195840.0,2363215872.0,32884686848.0,0.0,98304.0,148603.0,170235.0
30-09 18:51:05,0.698,0.507,98.098,0.0,0.0,0.698,1486872576.0,172195840.0,2363219968.0,32884932608.0,0.0,0.0,140056.0,154240.0
30-09 18:51:06,0.826,0.572,97.776,0.064,0.0,0.762,1486901248.0,172195840.0,2363224064.0,32884899840.0,0.0,114688.0,122751.0,138969.0
30-09 18:51:07,3.645,2.238,89.578,0.0,0.0,4.540,1488592896.0,172195840.0,2363236352.0,32883195904.0,0.0,0.0,586571.0,762814.0
30-09 18:51:08,3.530,1.861,90.051,0.064,0.0,4.493,1488949248.0,172195840.0,2363256832.0,32882819072.0,0.0,229376.0,512126.0,692378.0
30-09 18:51:09,7.617,4.990,79.711,0.066,0.0,7.617,1492291584.0,172195840.0,2363265024.0,32879468544.0,0.0,884736.0,1147627.0,1471070.0
30-09 18:51:10,4.519,3.099,86.249,0.0,0.0,6.133,1495265280.0,172195840.0,2363318272.0,32876441600.0,0.0,303104.0,610849.0,946085.0
30-09 18:51:11,25.751,12.363,48.156,1.161,0.0,12.568,1507028992.0,172199936.0,2363338752.0,32864653312.0,0.0,1540096.0,2300711.0,5760513.0
30-09 18:51:12,32.916,17.606,34.656,1.253,0.0,13.570,1524944896.0,172199936.0,2363379712.0,32846696448.0,0.0,1507328.0,2848045.0,8021684.0
30-09 18:51:13,34.804,14.986,27.591,1.261,0.0,21.359,1550065664.0,172199936.0,2363379712.0,32821575680.0,0.0,1523712.0,2700162.0,7531076.0
30-09 18:51:14,34.476,17.063,33.077,1.049,0.0,14.336,1565241344.0,172199936.0,2363383808.0,32806395904.0,0.0,1613824.0,2896785.0,8086595.0
30-09 18:51:15,36.861,16.903,31.605,0.852,0.0,13.778,1584472064.0,172199936.0,2363392000.0,32787156992.0,0.0,1474560.0,2803298.0,8055774.0
30-09 18:51:16,31.967,17.095,37.387,0.556,0.0,12.995,1588482048.0,172199936.0,2363396096.0,32783142912.0,0.0,1654784.0,2684133.0,7332920.0
30-09 18:51:17,33.644,17.432,34.577,1.076,0.0,13.271,1596776448.0,172199936.0,2363396096.0,32774848512.0,0.0,1368064.0,2685061.0,7553086.0
30-09 18:51:18,35.950,16.468,30.273,1.191,0.0,16.118,1615650816.0,172199936.0,2363396096.0,32755974144.0,0.0,1507328.0,2627010.0,7396056.0
30-09 18:51:19,34.570,18.055,32.470,0.770,0.0,14.136,1622102016.0,172199936.0,2363396096.0,32749522944.0,0.0,2375680.0,2810980.0,7395944.0
30-09 18:51:20,32.985,26.151,27.406,1.046,0.0,12.413,1628172288.0,172199936.0,2363396096.0,32743452672.0,0.0,1662976.0,2638140.0,7300194.0
30-09 18:51:21,33.473,15.234,34.941,1.328,0.0,15.024,1631944704.0,172199936.0,2363400192.0,32739676160.0,0.0,1687552.0,2645108.0,7404966.0
30-09 18:51:22,33.961,16.318,35.077,1.464,0.0,13.180,1636081664.0,172199936.0,2363400192.0,32735539200.0,0.0,1499136.0,2655025.0,7347453.0
30-09 18:51:23,31.434,23.542,29.170,1.304,0.0,14.550,1640300544.0,172199936.0,2363400192.0,32731320320.0,0.0,1290240.0,2470494.0,6874412.0
