"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-115318-workloada-128-client.csv 1 400",,,,"Date:","30 Sep 2020 10:53:25 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 10:53:25,0.605,0.479,98.070,0.007,0.0,0.839,353804288.0,26771456.0,581914624.0,35944730624.0,85147.714,22236.252,0.0,0.0
30-09 10:53:26,0.0,0.062,99.938,0.0,0.0,0.0,353677312.0,26771456.0,581914624.0,35944857600.0,0.0,0.0,91.0,100.0
30-09 10:53:27,0.0,0.0,100.0,0.0,0.0,0.0,352411648.0,26771456.0,581943296.0,35946094592.0,0.0,0.0,1678.0,1756.0
30-09 10:53:28,0.0,0.0,100.0,0.0,0.0,0.0,352411648.0,26771456.0,581943296.0,35946094592.0,0.0,0.0,191.0,191.0
30-09 10:53:29,0.125,0.125,99.750,0.0,0.0,0.0,352284672.0,26771456.0,581943296.0,35946221568.0,0.0,0.0,391.0,373.0
30-09 10:53:30,0.0,0.0,100.0,0.0,0.0,0.0,352276480.0,26771456.0,581943296.0,35946229760.0,0.0,0.0,191.0,191.0
30-09 10:53:31,0.0,0.062,99.876,0.062,0.0,0.0,352276480.0,26783744.0,581931008.0,35946229760.0,0.0,49152.0,191.0,191.0
30-09 10:53:32,0.0,0.0,100.0,0.0,0.0,0.0,352256000.0,26783744.0,581943296.0,35946237952.0,0.0,0.0,548.0,677.0
30-09 10:53:33,0.0,0.0,100.0,0.0,0.0,0.0,352256000.0,26783744.0,581943296.0,35946237952.0,0.0,0.0,91.0,100.0
30-09 10:53:34,0.0,0.062,99.938,0.0,0.0,0.0,352256000.0,26783744.0,581943296.0,35946237952.0,0.0,0.0,251.0,251.0
30-09 10:53:35,0.0,0.0,100.0,0.0,0.0,0.0,352256000.0,26783744.0,581943296.0,35946237952.0,0.0,0.0,151.0,160.0
30-09 10:53:36,0.0,0.0,100.0,0.0,0.0,0.0,352256000.0,26783744.0,581943296.0,35946237952.0,0.0,0.0,191.0,191.0
30-09 10:53:37,0.0,0.0,100.0,0.0,0.0,0.0,352256000.0,26783744.0,581943296.0,35946237952.0,0.0,4096.0,648.0,761.0
30-09 10:53:38,0.0,0.0,99.938,0.0,0.0,0.062,351883264.0,26783744.0,581943296.0,35946610688.0,0.0,0.0,251.0,251.0
30-09 10:53:39,0.062,0.062,99.875,0.0,0.0,0.0,351666176.0,26783744.0,581943296.0,35946827776.0,0.0,0.0,9076.0,14701.0
30-09 10:53:40,0.062,0.0,99.875,0.0,0.0,0.062,351666176.0,26783744.0,581943296.0,35946827776.0,0.0,0.0,1257.0,1255.0
30-09 10:53:41,0.0,0.063,99.937,0.0,0.0,0.0,351666176.0,26783744.0,581943296.0,35946827776.0,0.0,0.0,1254.0,1255.0
30-09 10:53:42,1.825,0.755,97.168,0.0,0.0,0.252,379752448.0,26902528.0,581824512.0,35918741504.0,0.0,360448.0,4925.0,4646.0
30-09 10:53:43,1.833,2.845,94.943,0.190,0.0,0.190,391188480.0,26939392.0,582066176.0,35907026944.0,0.0,565248.0,8020.0,8120.0
30-09 10:53:44,11.111,2.055,86.769,0.0,0.0,0.064,432201728.0,26972160.0,582160384.0,35865886720.0,0.0,196608.0,1328.0,974.0
30-09 10:53:45,10.513,3.504,85.983,0.0,0.0,0.0,477794304.0,26972160.0,582164480.0,35820290048.0,0.0,0.0,311.0,549.0
30-09 10:53:46,17.111,4.794,77.763,0.0,0.0,0.333,538984448.0,26972160.0,582164480.0,35759099904.0,0.0,0.0,16109.0,18769.0
30-09 10:53:47,17.643,10.985,66.711,0.0,0.0,4.660,596443136.0,26972160.0,582197248.0,35701608448.0,0.0,184320.0,471667.0,469994.0
30-09 10:53:48,12.259,16.624,66.046,0.0,0.0,5.071,646828032.0,26972160.0,582234112.0,35651186688.0,0.0,0.0,511388.0,531802.0
30-09 10:53:49,11.549,17.192,66.667,0.0,0.0,4.593,722870272.0,26980352.0,582238208.0,35575132160.0,0.0,98304.0,615871.0,645090.0
30-09 10:53:50,6.637,35.035,54.690,0.0,0.0,3.638,793313280.0,26980352.0,582262784.0,35504664576.0,0.0,0.0,577111.0,587465.0
30-09 10:53:51,14.125,20.358,60.544,0.0,0.0,4.973,874090496.0,26980352.0,582270976.0,35423879168.0,0.0,0.0,801022.0,843895.0
30-09 10:53:52,13.612,18.260,60.890,0.0,0.0,7.238,947441664.0,26980352.0,582275072.0,35350523904.0,0.0,0.0,1318838.0,1360521.0
30-09 10:53:53,28.028,14.366,47.324,0.0,0.0,10.282,1018806272.0,26980352.0,582275072.0,35279159296.0,0.0,0.0,1685267.0,1712100.0
30-09 10:53:54,22.510,14.666,53.274,0.068,0.0,9.482,1053523968.0,26988544.0,582287360.0,35244421120.0,0.0,24576.0,1856896.0,1925175.0
30-09 10:53:55,34.698,15.961,40.111,0.0,0.0,9.230,1112555520.0,26988544.0,582299648.0,35185377280.0,0.0,0.0,1138083.0,1175356.0
