"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node20",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cassandra-20201001-105141-workloadf-16-node20.csv 1 400",,,,"Date:","01 Oct 2020 09:51:48 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
01-10 09:51:48,5.251,9.116,79.597,0.058,0.0,5.978,36392583168.0,22188032.0,241725440.0,250724352.0,81119.643,213140.498,0.0,0.0
01-10 09:51:49,0.063,0.0,99.937,0.0,0.0,0.0,36392529920.0,22200320.0,241725440.0,250765312.0,0.0,69632.0,6654.0,6425.0
01-10 09:51:50,0.125,0.063,99.812,0.0,0.0,0.0,36392529920.0,22200320.0,241725440.0,250765312.0,0.0,0.0,5919.0,5687.0
01-10 09:51:51,0.126,0.063,99.812,0.0,0.0,0.0,36392529920.0,22200320.0,241725440.0,250765312.0,0.0,0.0,5611.0,5990.0
01-10 09:51:52,0.439,0.0,99.498,0.0,0.0,0.063,36392497152.0,22200320.0,241725440.0,250798080.0,0.0,0.0,17737.0,23252.0
01-10 09:51:53,0.126,0.0,99.812,0.0,0.0,0.063,36392243200.0,22200320.0,241725440.0,251052032.0,0.0,0.0,5708.0,6015.0
01-10 09:51:54,12.570,0.876,86.492,0.063,0.0,0.0,36422795264.0,21106688.0,206233600.0,257085440.0,0.0,1785856.0,6290.0,6390.0
01-10 09:51:55,10.302,0.503,89.133,0.0,0.0,0.063,36423815168.0,21106688.0,206233600.0,256065536.0,0.0,0.0,17024.0,21999.0
01-10 09:51:56,0.063,0.0,99.874,0.0,0.0,0.063,36423782400.0,21106688.0,206233600.0,256098304.0,0.0,0.0,14656.0,21138.0
01-10 09:51:57,0.251,0.251,99.435,0.063,0.0,0.0,36423507968.0,21114880.0,206532608.0,256065536.0,299008.0,12288.0,18664.0,25789.0
01-10 09:51:58,0.188,0.125,99.687,0.0,0.0,0.0,36393033728.0,21114880.0,206532608.0,286539776.0,0.0,0.0,7402.0,9248.0
01-10 09:51:59,0.125,0.0,99.875,0.0,0.0,0.0,36393033728.0,21114880.0,206532608.0,286539776.0,0.0,0.0,3542.0,4069.0
01-10 09:52:00,0.634,0.317,99.049,0.0,0.0,0.0,36393259008.0,21114880.0,206532608.0,286314496.0,0.0,0.0,11200.0,11781.0
01-10 09:52:01,3.282,7.634,85.420,0.0,0.0,3.664,36393926656.0,21114880.0,206794752.0,285384704.0,0.0,0.0,408269.0,550731.0
01-10 09:52:02,6.855,14.677,72.823,0.0,0.0,5.645,36400283648.0,21114880.0,206794752.0,279027712.0,0.0,0.0,619938.0,842332.0
01-10 09:52:03,4.568,12.316,77.977,0.0,0.0,5.139,36399013888.0,21123072.0,207233024.0,279851008.0,0.0,77824.0,635022.0,838409.0
01-10 09:52:04,5.834,14.955,73.624,0.0,0.0,5.588,36400590848.0,21131264.0,207429632.0,278069248.0,0.0,114688.0,679609.0,963208.0
01-10 09:52:05,6.276,15.359,71.676,0.0,0.0,6.689,36398968832.0,21131264.0,207560704.0,279560192.0,0.0,0.0,716928.0,979208.0
01-10 09:52:06,6.015,14.453,73.935,0.0,0.0,5.597,36398735360.0,21131264.0,207822848.0,279531520.0,0.0,0.0,698712.0,942033.0
01-10 09:52:07,5.902,15.711,72.236,0.0,0.0,6.151,36398780416.0,21147648.0,207826944.0,279465984.0,0.0,184320.0,702424.0,982002.0
01-10 09:52:08,6.339,14.679,73.311,0.0,0.0,5.671,36396085248.0,21147648.0,207958016.0,282030080.0,0.0,0.0,712581.0,978168.0
01-10 09:52:09,5.819,14.464,73.649,0.083,0.0,5.985,36395941888.0,21155840.0,208089088.0,282034176.0,0.0,602112.0,687793.0,934784.0
01-10 09:52:10,5.450,15.524,73.576,0.0,0.0,5.450,36395954176.0,21172224.0,208023552.0,282071040.0,0.0,77824.0,687008.0,928266.0
01-10 09:52:11,6.140,15.139,72.834,0.0,0.0,5.887,36395986944.0,21172224.0,208154624.0,281907200.0,0.0,0.0,697956.0,962407.0
01-10 09:52:12,5.109,15.745,73.283,0.0,0.0,5.863,36395855872.0,21172224.0,208285696.0,281907200.0,0.0,0.0,707160.0,940900.0
01-10 09:52:13,5.350,14.239,75.144,0.0,0.0,5.267,36395753472.0,21180416.0,208408576.0,281878528.0,0.0,122880.0,662423.0,917450.0
01-10 09:52:14,5.912,14.571,72.939,0.083,0.0,6.495,36395966464.0,21188608.0,208379904.0,281686016.0,0.0,151552.0,679536.0,941389.0
01-10 09:52:15,6.491,15.776,71.241,0.0,0.0,6.491,36399517696.0,21188608.0,208642048.0,277872640.0,0.0,0.0,711098.0,979804.0
01-10 09:52:16,6.656,14.051,73.952,0.0,0.0,5.341,36399480832.0,21188608.0,208773120.0,277778432.0,0.0,0.0,738573.0,1019885.0
01-10 09:52:17,5.936,14.592,72.960,0.0,0.0,6.513,36400615424.0,21204992.0,208764928.0,276635648.0,0.0,241664.0,713055.0,981010.0
01-10 09:52:18,6.471,15.882,71.345,0.0,0.0,6.303,36400836608.0,21204992.0,208896000.0,276283392.0,0.0,0.0,732897.0,1019221.0
01-10 09:52:19,6.495,14.405,73.772,0.0,0.0,5.329,36400623616.0,21213184.0,209158144.0,276226048.0,0.0,20480.0,656270.0,899725.0
01-10 09:52:20,6.911,14.488,72.023,0.083,0.0,6.495,36396474368.0,21237760.0,209281024.0,280227840.0,0.0,286720.0,718845.0,973502.0
01-10 09:52:21,7.149,16.376,70.158,0.0,0.0,6.318,36396703744.0,21237760.0,209117184.0,280162304.0,0.0,0.0,697944.0,977229.0
01-10 09:52:22,6.343,14.827,72.735,0.0,0.0,6.096,36396474368.0,21237760.0,209248256.0,280260608.0,0.0,0.0,722303.0,998998.0
01-10 09:52:23,6.600,15.372,72.013,0.0,0.0,6.015,36396326912.0,21245952.0,209256448.0,280391680.0,0.0,303104.0,682943.0,949703.0
01-10 09:52:24,5.319,12.520,77.169,0.0,0.0,4.992,36396257280.0,21254144.0,209420288.0,280289280.0,0.0,266240.0,620658.0,859069.0
01-10 09:52:25,4.411,9.354,82.586,0.0,0.0,3.650,36396158976.0,21254144.0,209485824.0,280322048.0,0.0,0.0,529369.0,721972.0
01-10 09:52:26,6.390,13.859,73.278,0.0,0.0,6.473,36396212224.0,21254144.0,209752064.0,280002560.0,0.0,0.0,696271.0,982370.0
01-10 09:52:27,6.177,14.858,73.790,0.0,0.0,5.175,36396425216.0,21270528.0,209616896.0,279908352.0,0.0,339968.0,671575.0,914136.0
01-10 09:52:28,6.513,15.334,72.135,0.0,0.0,6.018,36396331008.0,21270528.0,209879040.0,279740416.0,0.0,0.0,720856.0,986073.0
01-10 09:52:29,3.723,9.271,83.435,0.0,0.0,3.571,36396257280.0,21278720.0,209879040.0,279805952.0,0.0,20480.0,462682.0,614136.0
01-10 09:52:30,6.056,14.975,72.995,0.082,0.0,5.892,36396277760.0,21295104.0,210132992.0,279515136.0,0.0,266240.0,673706.0,921577.0
01-10 09:52:31,5.459,16.212,72.457,0.0,0.0,5.873,36396318720.0,21295104.0,210087936.0,279519232.0,0.0,0.0,670633.0,942401.0
01-10 09:52:32,5.760,15.442,72.788,0.0,0.0,6.010,36396482560.0,21295104.0,210219008.0,279224320.0,0.0,0.0,709552.0,948503.0
01-10 09:52:33,3.944,10.905,80.820,0.0,0.0,4.331,36396220416.0,21303296.0,210079744.0,279617536.0,0.0,294912.0,522301.0,701785.0
01-10 09:52:34,4.143,11.394,80.717,0.0,0.0,3.745,36396273664.0,21311488.0,210087936.0,279547904.0,0.0,237568.0,547020.0,714091.0
