"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-141508-workloadf-64-client.csv 1 400",,,,"Date:","30 Sep 2020 13:15:15 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 13:15:15,1.817,1.431,94.410,0.004,0.0,2.339,356429824.0,36843520.0,585129984.0,35928817664.0,37136.903,14758.217,0.0,0.0
30-09 13:15:16,0.0,0.0,100.0,0.0,0.0,0.0,355557376.0,36843520.0,585162752.0,35929657344.0,0.0,0.0,391.0,373.0
30-09 13:15:17,0.0,0.0,100.0,0.0,0.0,0.0,355549184.0,36843520.0,585162752.0,35929665536.0,0.0,0.0,151.0,160.0
30-09 13:15:18,0.0,0.0,100.0,0.0,0.0,0.0,355549184.0,36843520.0,585162752.0,35929665536.0,0.0,0.0,251.0,251.0
30-09 13:15:19,0.062,0.0,99.938,0.0,0.0,0.0,355549184.0,36843520.0,585162752.0,35929665536.0,0.0,0.0,191.0,191.0
30-09 13:15:20,0.0,0.062,99.938,0.0,0.0,0.0,355549184.0,36843520.0,585162752.0,35929665536.0,0.0,0.0,548.0,674.0
30-09 13:15:21,0.062,0.0,99.938,0.0,0.0,0.0,355549184.0,36855808.0,585150464.0,35929665536.0,0.0,49152.0,191.0,191.0
30-09 13:15:22,0.822,0.379,98.546,0.0,0.0,0.253,359108608.0,36855808.0,585162752.0,35926093824.0,0.0,0.0,3476.0,2321.0
30-09 13:15:23,2.098,3.051,94.024,0.127,0.0,0.699,450760704.0,36999168.0,585216000.0,35834245120.0,0.0,843776.0,13464.0,21624.0
30-09 13:15:24,5.321,1.795,92.628,0.064,0.0,0.192,418807808.0,37027840.0,585375744.0,35866009600.0,0.0,237568.0,3189.0,3985.0
30-09 13:15:25,12.868,2.945,84.123,0.0,0.0,0.064,461066240.0,37031936.0,585375744.0,35823747072.0,0.0,0.0,568.0,1102.0
30-09 13:15:26,16.755,4.588,78.191,0.0,0.0,0.465,504020992.0,37031936.0,585375744.0,35780792320.0,0.0,0.0,39963.0,35081.0
30-09 13:15:27,16.433,8.083,70.875,0.0,0.0,4.609,584175616.0,37031936.0,585400320.0,35700613120.0,0.0,8192.0,525956.0,438170.0
30-09 13:15:28,15.099,14.834,66.026,0.0,0.0,4.040,638517248.0,37031936.0,585437184.0,35646234624.0,0.0,0.0,504821.0,411667.0
30-09 13:15:29,14.100,19.883,61.988,0.0,0.0,4.029,686342144.0,37040128.0,585441280.0,35598397440.0,0.0,98304.0,648289.0,524403.0
30-09 13:15:30,13.251,20.104,61.619,0.0,0.0,5.026,753778688.0,37040128.0,585461760.0,35530940416.0,0.0,0.0,809185.0,607253.0
30-09 13:15:31,14.471,25.178,55.808,0.0,0.0,4.543,837197824.0,37040128.0,585461760.0,35447521280.0,0.0,0.0,964510.0,721791.0
30-09 13:15:32,25.860,7.937,61.971,0.0,0.0,4.233,941490176.0,37040128.0,585461760.0,35343228928.0,0.0,286720.0,1117285.0,774242.0
30-09 13:15:33,36.307,12.217,42.759,0.0,0.0,8.717,1007304704.0,37040128.0,585461760.0,35277414400.0,0.0,0.0,2086582.0,1417685.0
30-09 13:15:34,40.941,11.549,39.419,0.0,0.0,8.091,1038045184.0,37040128.0,585461760.0,35246673920.0,0.0,0.0,2008620.0,1344144.0
30-09 13:15:35,39.944,12.491,38.603,0.0,0.0,8.963,1053057024.0,37048320.0,585461760.0,35231653888.0,0.0,32768.0,2457176.0,1616279.0
30-09 13:15:36,42.445,7.761,44.368,0.0,0.0,5.426,1083748352.0,37048320.0,585465856.0,35200958464.0,0.0,0.0,1383885.0,906781.0
