"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node07",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-141508-workloadf-64-node07.csv 1 400",,,,"Date:","30 Sep 2020 13:15:15 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 13:15:15,5.198,2.117,90.687,0.029,0.0,1.970,7979520000.0,41111552.0,1495359488.0,27391242240.0,31563.470,565547.785,0.0,0.0
30-09 13:15:16,0.125,0.0,99.750,0.0,0.0,0.125,7978659840.0,41111552.0,1495388160.0,27392073728.0,0.0,0.0,30977.0,31631.0
30-09 13:15:17,0.063,0.0,99.811,0.0,0.0,0.126,7978692608.0,41111552.0,1495388160.0,27392040960.0,0.0,0.0,28581.0,30275.0
30-09 13:15:18,0.063,0.0,99.812,0.0,0.0,0.125,7978659840.0,41123840.0,1495375872.0,27392073728.0,0.0,57344.0,27731.0,28355.0
30-09 13:15:19,0.0,0.063,99.811,0.0,0.0,0.126,7978680320.0,41123840.0,1495388160.0,27392040960.0,0.0,0.0,28983.0,29712.0
30-09 13:15:20,0.0,0.063,99.749,0.0,0.0,0.188,7978680320.0,41123840.0,1495388160.0,27392040960.0,0.0,0.0,30017.0,31415.0
30-09 13:15:21,0.376,0.063,99.435,0.0,0.0,0.125,7978647552.0,41123840.0,1495388160.0,27392073728.0,0.0,0.0,28962.0,31054.0
30-09 13:15:22,0.063,0.126,99.623,0.0,0.0,0.188,7978164224.0,41123840.0,1495388160.0,27392557056.0,0.0,0.0,29295.0,31806.0
30-09 13:15:23,0.063,0.189,99.434,0.063,0.0,0.251,7977918464.0,41132032.0,1495379968.0,27392802816.0,0.0,32768.0,43177.0,47864.0
30-09 13:15:24,0.0,0.063,99.874,0.0,0.0,0.063,7977906176.0,41132032.0,1495392256.0,27392802816.0,0.0,49152.0,32791.0,35150.0
30-09 13:15:25,0.0,0.0,99.875,0.0,0.0,0.125,7977840640.0,41132032.0,1495392256.0,27392868352.0,0.0,0.0,30235.0,31543.0
30-09 13:15:26,0.189,0.063,99.496,0.0,0.0,0.252,7977906176.0,41132032.0,1495392256.0,27392802816.0,0.0,0.0,39252.0,45634.0
30-09 13:15:27,1.330,0.823,96.137,0.0,0.0,1.710,7978246144.0,41132032.0,1495396352.0,27392458752.0,0.0,0.0,259757.0,262643.0
30-09 13:15:28,0.955,0.700,96.563,0.0,0.0,1.782,7978524672.0,41140224.0,1495449600.0,27392118784.0,0.0,32768.0,246302.0,254529.0
30-09 13:15:29,1.533,0.958,95.338,0.0,0.0,2.171,7978360832.0,41140224.0,1495474176.0,27392258048.0,0.0,909312.0,311057.0,299741.0
30-09 13:15:30,2.352,1.589,93.516,0.0,0.0,2.543,7978733568.0,41140224.0,1495543808.0,27391815680.0,0.0,0.0,402472.0,417283.0
30-09 13:15:31,3.402,1.861,91.592,0.0,0.0,3.145,7978811392.0,41140224.0,1495642112.0,27391639552.0,0.0,0.0,521387.0,526787.0
30-09 13:15:32,2.594,1.751,93.256,0.0,0.0,2.399,7979106304.0,41140224.0,1495756800.0,27391229952.0,0.0,0.0,583568.0,593943.0
30-09 13:15:33,8.779,4.290,83.102,0.0,0.0,3.828,7979356160.0,41148416.0,1495941120.0,27390787584.0,0.0,32768.0,1064827.0,1088270.0
30-09 13:15:34,30.013,5.898,60.550,0.0,0.0,3.539,7999213568.0,41148416.0,1496272896.0,27370598400.0,0.0,0.0,896992.0,878838.0
30-09 13:15:35,26.273,5.965,63.338,0.0,0.0,4.424,8055320576.0,41148416.0,1496621056.0,27314143232.0,0.0,0.0,1138177.0,1146422.0
30-09 13:15:36,3.068,2.415,92.624,0.0,0.0,1.893,8057409536.0,41148416.0,1496940544.0,27311734784.0,0.0,0.0,678847.0,688735.0
30-09 13:15:37,5.741,3.538,87.717,0.0,0.0,3.004,8058707968.0,41148416.0,1497141248.0,27310235648.0,0.0,0.0,1127923.0,1185137.0
30-09 13:15:38,5.669,3.889,86.618,0.0,0.0,3.823,8058548224.0,41156608.0,1497530368.0,27309998080.0,0.0,24576.0,1147669.0,1173620.0
30-09 13:15:39,6.604,5.003,83.789,0.267,0.0,4.336,8057765888.0,41156608.0,1497948160.0,27310362624.0,0.0,2523136.0,1294302.0,1297414.0
30-09 13:15:40,4.512,2.588,89.847,0.0,0.0,3.052,8057769984.0,41156608.0,1498267648.0,27310039040.0,0.0,0.0,933305.0,946492.0
30-09 13:15:41,6.167,4.045,85.809,0.0,0.0,3.979,8058855424.0,41156608.0,1498509312.0,27308711936.0,0.0,0.0,1146104.0,1164808.0
30-09 13:15:42,3.529,3.462,90.546,0.0,0.0,2.463,8058535936.0,41156608.0,1498796032.0,27308744704.0,0.0,0.0,836167.0,825174.0
30-09 13:15:43,7.468,5.092,82.756,0.0,0.0,4.684,8059670528.0,41164800.0,1499111424.0,27307286528.0,0.0,57344.0,1468926.0,1519043.0
30-09 13:15:44,6.246,4.252,85.515,0.0,0.0,3.987,8058675200.0,41164800.0,1499758592.0,27307634688.0,0.0,0.0,1303470.0,1329023.0
30-09 13:15:45,7.110,4.252,84.983,0.0,0.0,3.654,8058634240.0,41164800.0,1500082176.0,27307352064.0,0.0,0.0,1049410.0,1015859.0
30-09 13:15:46,7.474,4.828,82.077,0.0,0.0,5.622,8058544128.0,41164800.0,1500553216.0,27306971136.0,0.0,0.0,1524079.0,1558333.0
