"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node08",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cassandra-20201001-113633-workloadf-64-node08.csv 1 400",,,,"Date:","01 Oct 2020 10:36:52 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
01-10 10:36:52,4.226,7.490,83.541,0.043,0.0,4.700,36394168320.0,20672512.0,245604352.0,246775808.0,55786.927,164790.766,0.0,0.0
01-10 10:36:53,0.063,0.063,99.875,0.0,0.0,0.0,36393791488.0,20672512.0,245604352.0,247152640.0,0.0,0.0,5892.0,5843.0
01-10 10:36:54,0.0,0.063,99.937,0.0,0.0,0.0,36393754624.0,20672512.0,246050816.0,246743040.0,0.0,0.0,7271.0,7284.0
01-10 10:36:55,0.0,0.0,100.0,0.0,0.0,0.0,36393754624.0,20672512.0,246050816.0,246743040.0,0.0,0.0,3947.0,4522.0
01-10 10:36:56,0.125,0.063,99.687,0.063,0.0,0.063,36393779200.0,20680704.0,246050816.0,246710272.0,0.0,28672.0,5036.0,5033.0
01-10 10:36:57,0.125,0.125,99.749,0.0,0.0,0.0,36394180608.0,20680704.0,246050816.0,246308864.0,0.0,0.0,7682.0,7808.0
01-10 10:36:58,0.063,0.0,99.937,0.0,0.0,0.0,36394168320.0,20680704.0,246050816.0,246321152.0,0.0,0.0,4486.0,5322.0
01-10 10:36:59,0.063,0.0,99.937,0.0,0.0,0.0,36394168320.0,20680704.0,246050816.0,246321152.0,0.0,0.0,7153.0,7399.0
01-10 10:37:00,0.125,0.063,99.749,0.0,0.0,0.063,36394135552.0,20680704.0,246050816.0,246353920.0,0.0,0.0,2581.0,3289.0
01-10 10:37:01,0.063,0.0,99.937,0.0,0.0,0.0,36394135552.0,20680704.0,246050816.0,246353920.0,0.0,0.0,5055.0,4907.0
01-10 10:37:02,0.063,0.063,99.875,0.0,0.0,0.0,36394135552.0,20680704.0,246050816.0,246353920.0,0.0,0.0,2893.0,4106.0
01-10 10:37:03,0.0,0.0,100.0,0.0,0.0,0.0,36394135552.0,20680704.0,246050816.0,246353920.0,0.0,0.0,6822.0,6061.0
01-10 10:37:04,0.0,0.0,100.0,0.0,0.0,0.0,36394061824.0,20680704.0,246050816.0,246427648.0,0.0,0.0,7240.0,6734.0
01-10 10:37:05,0.250,0.0,99.687,0.0,0.0,0.063,36394156032.0,20680704.0,246050816.0,246333440.0,0.0,0.0,11462.0,10573.0
01-10 10:37:06,0.0,0.0,100.0,0.0,0.0,0.0,36394156032.0,20680704.0,246050816.0,246333440.0,0.0,0.0,7875.0,7354.0
01-10 10:37:07,0.062,0.125,99.812,0.0,0.0,0.0,36393684992.0,20680704.0,246050816.0,246804480.0,0.0,0.0,4353.0,4884.0
01-10 10:37:08,0.0,0.126,99.812,0.0,0.0,0.063,36393582592.0,20680704.0,246050816.0,246906880.0,0.0,0.0,5985.0,6737.0
01-10 10:37:09,0.0,0.063,99.937,0.0,0.0,0.0,36393615360.0,20680704.0,246050816.0,246874112.0,0.0,0.0,6243.0,5490.0
01-10 10:37:10,0.0,0.0,99.937,0.0,0.0,0.063,36393582592.0,20680704.0,246050816.0,246906880.0,0.0,0.0,16211.0,22162.0
01-10 10:37:11,0.063,0.0,99.875,0.0,0.0,0.063,36393582592.0,20680704.0,246050816.0,246906880.0,0.0,0.0,7239.0,8271.0
01-10 10:37:12,0.063,0.0,99.937,0.0,0.0,0.0,36393582592.0,20680704.0,246050816.0,246906880.0,0.0,0.0,5795.0,6035.0
01-10 10:37:13,0.0,0.063,99.937,0.0,0.0,0.0,36393582592.0,20680704.0,246050816.0,246906880.0,0.0,0.0,6064.0,6368.0
01-10 10:37:14,0.0,0.0,100.0,0.0,0.0,0.0,36393582592.0,20680704.0,246050816.0,246906880.0,0.0,0.0,8498.0,8205.0
01-10 10:37:15,0.250,0.062,99.625,0.0,0.0,0.062,36393582592.0,20680704.0,246050816.0,246906880.0,0.0,0.0,4303.0,4590.0
01-10 10:37:16,0.063,0.063,99.875,0.0,0.0,0.0,36393517056.0,20680704.0,246050816.0,246972416.0,0.0,0.0,5447.0,5729.0
01-10 10:37:17,0.0,0.188,99.749,0.0,0.0,0.063,36393713664.0,20680704.0,246050816.0,246775808.0,0.0,0.0,6756.0,7086.0
01-10 10:37:18,0.063,0.063,99.875,0.0,0.0,0.0,36393582592.0,20680704.0,246050816.0,246906880.0,0.0,0.0,4057.0,4427.0
01-10 10:37:19,0.0,0.0,100.0,0.0,0.0,0.0,36393582592.0,20680704.0,246050816.0,246906880.0,0.0,0.0,6812.0,6202.0
01-10 10:37:20,0.0,0.126,99.874,0.0,0.0,0.0,36393582592.0,20680704.0,246050816.0,246906880.0,0.0,0.0,5624.0,6361.0
01-10 10:37:21,0.125,0.0,99.875,0.0,0.0,0.0,36393582592.0,20680704.0,246050816.0,246906880.0,0.0,0.0,6265.0,6176.0
01-10 10:37:22,0.0,0.063,99.937,0.0,0.0,0.0,36393598976.0,20684800.0,246046720.0,246890496.0,0.0,12288.0,5595.0,5421.0
01-10 10:37:23,0.126,0.063,99.811,0.0,0.0,0.0,36393562112.0,20684800.0,246050816.0,246923264.0,0.0,0.0,4800.0,5241.0
01-10 10:37:24,0.0,0.125,99.812,0.0,0.0,0.063,36393562112.0,20684800.0,246050816.0,246923264.0,0.0,0.0,10202.0,9538.0
01-10 10:37:25,0.125,0.0,99.875,0.0,0.0,0.0,36393545728.0,20684800.0,246050816.0,246939648.0,0.0,0.0,5546.0,5658.0
