"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node20",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cassandra-20201001-113633-workloadf-64-node20.csv 1 400",,,,"Date:","01 Oct 2020 10:37:30 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
01-10 10:37:30,4.101,7.325,83.919,0.042,0.0,4.614,36398178304.0,22917120.0,238473216.0,247652352.0,58369.924,163306.040,0.0,0.0
01-10 10:37:31,0.0,0.063,99.937,0.0,0.0,0.0,36396818432.0,22929408.0,238993408.0,248479744.0,0.0,69632.0,5991.0,6101.0
01-10 10:37:32,0.125,0.0,99.875,0.0,0.0,0.0,36396814336.0,22929408.0,239005696.0,248471552.0,0.0,110592.0,6722.0,6525.0
01-10 10:37:33,0.062,0.125,99.813,0.0,0.0,0.0,36396847104.0,22929408.0,239005696.0,248438784.0,0.0,0.0,5372.0,5142.0
01-10 10:37:34,0.063,0.126,99.812,0.0,0.0,0.0,36396847104.0,22929408.0,239005696.0,248438784.0,0.0,0.0,5642.0,5723.0
01-10 10:37:35,0.0,0.063,99.937,0.0,0.0,0.0,36396879872.0,22929408.0,239005696.0,248406016.0,0.0,0.0,5733.0,6079.0
01-10 10:37:36,0.188,0.125,99.687,0.0,0.0,0.0,36396847104.0,22929408.0,239005696.0,248438784.0,0.0,0.0,6512.0,6074.0
01-10 10:37:37,0.063,0.063,99.874,0.0,0.0,0.0,36396638208.0,22929408.0,239005696.0,248647680.0,0.0,0.0,5155.0,5518.0
01-10 10:37:38,0.063,0.063,99.875,0.0,0.0,0.0,36396462080.0,22933504.0,239005696.0,248819712.0,0.0,4096.0,6125.0,5432.0
01-10 10:37:39,0.125,0.0,99.875,0.0,0.0,0.0,36396462080.0,22933504.0,239005696.0,248819712.0,0.0,0.0,3489.0,4000.0
01-10 10:37:40,0.063,0.0,99.875,0.0,0.0,0.063,36396462080.0,22933504.0,239005696.0,248819712.0,0.0,0.0,4380.0,4333.0
01-10 10:37:41,0.188,0.0,99.750,0.0,0.0,0.063,36396494848.0,22933504.0,239005696.0,248786944.0,0.0,0.0,6420.0,5983.0
01-10 10:37:42,0.0,0.063,99.875,0.0,0.0,0.063,36396462080.0,22933504.0,239005696.0,248819712.0,0.0,0.0,6842.0,6948.0
01-10 10:37:43,0.063,0.0,99.937,0.0,0.0,0.0,36396494848.0,22933504.0,239005696.0,248786944.0,0.0,0.0,6787.0,6408.0
01-10 10:37:44,0.0,0.0,100.0,0.0,0.0,0.0,36396494848.0,22933504.0,239005696.0,248786944.0,0.0,0.0,3459.0,3962.0
01-10 10:37:45,0.063,0.063,99.812,0.0,0.0,0.063,36396527616.0,22933504.0,239005696.0,248754176.0,0.0,0.0,5136.0,4906.0
01-10 10:37:46,0.125,0.063,99.812,0.0,0.0,0.0,36396527616.0,22933504.0,239005696.0,248754176.0,0.0,0.0,4978.0,5339.0
01-10 10:37:47,0.0,0.0,100.0,0.0,0.0,0.0,36396560384.0,22933504.0,239005696.0,248721408.0,0.0,0.0,3474.0,3677.0
01-10 10:37:48,0.126,0.063,99.749,0.0,0.0,0.063,36396494848.0,22933504.0,239005696.0,248786944.0,0.0,0.0,25610.0,36498.0
01-10 10:37:49,0.063,0.125,99.812,0.0,0.0,0.0,36396494848.0,22933504.0,239005696.0,248786944.0,0.0,0.0,9225.0,9200.0
01-10 10:37:50,0.311,0.062,99.565,0.0,0.0,0.062,36396494848.0,22933504.0,239005696.0,248786944.0,0.0,0.0,7210.0,8466.0
01-10 10:37:51,0.0,0.063,99.937,0.0,0.0,0.0,36396494848.0,22933504.0,239005696.0,248786944.0,0.0,0.0,3443.0,3843.0
01-10 10:37:52,0.511,0.511,98.914,0.0,0.0,0.064,36396040192.0,22933504.0,239005696.0,249241600.0,0.0,0.0,30633.0,52312.0
01-10 10:37:53,7.845,16.640,68.542,0.0,0.0,6.973,36404375552.0,22933504.0,239005696.0,240906240.0,0.0,0.0,918148.0,1175233.0
01-10 10:37:54,9.728,20.857,58.780,0.0,0.0,10.635,36402249728.0,22933504.0,239267840.0,242769920.0,0.0,0.0,1361757.0,1727663.0
01-10 10:37:55,9.843,19.189,61.042,0.0,0.0,9.926,36402102272.0,22941696.0,240046080.0,242130944.0,0.0,126976.0,1091652.0,1576335.0
01-10 10:37:56,8.833,22.167,59.333,0.0,0.0,9.667,36400594944.0,22941696.0,240144384.0,243539968.0,0.0,0.0,1074093.0,1448173.0
01-10 10:37:57,9.976,25.219,48.843,0.0,0.0,15.962,36400193536.0,22941696.0,240275456.0,243810304.0,0.0,0.0,1501957.0,2079915.0
01-10 10:37:58,11.977,24.518,49.759,0.0,0.0,13.746,36400447488.0,22949888.0,240660480.0,243163136.0,0.0,794624.0,1573967.0,2116840.0
01-10 10:37:59,11.750,23.582,50.162,0.0,0.0,14.506,36400459776.0,22958080.0,240926720.0,242876416.0,0.0,139264.0,1557296.0,2224943.0
01-10 10:38:00,12.717,23.618,48.341,0.0,0.0,15.324,36401160192.0,22966272.0,240971776.0,242122752.0,0.0,28672.0,1620580.0,2187566.0
01-10 10:38:01,12.068,24.537,49.879,0.080,0.0,13.435,36399857664.0,22990848.0,241221632.0,243150848.0,0.0,266240.0,1579453.0,2189930.0
01-10 10:38:02,12.580,24.679,49.519,0.0,0.0,13.221,36400103424.0,22999040.0,241356800.0,242761728.0,0.0,225280.0,1600510.0,2187633.0
01-10 10:38:03,18.139,23.817,44.558,0.079,0.0,13.407,36400250880.0,22999040.0,241750016.0,242221056.0,0.0,720896.0,1427708.0,1963084.0
01-10 10:38:04,11.396,23.917,50.883,0.0,0.0,13.804,36399157248.0,22999040.0,241885184.0,243179520.0,0.0,0.0,1547738.0,2120663.0
01-10 10:38:05,11.868,24.138,49.479,0.0,0.0,14.515,36399693824.0,22999040.0,242278400.0,242249728.0,0.0,147456.0,1484309.0,2105688.0
01-10 10:38:06,13.306,24.194,47.742,0.081,0.0,14.677,36400201728.0,23007232.0,242532352.0,241479680.0,0.0,86016.0,1579138.0,2208856.0
01-10 10:38:07,12.430,25.662,48.276,0.0,0.0,13.633,36400558080.0,23007232.0,242663424.0,240992256.0,0.0,0.0,1572880.0,2169421.0
01-10 10:38:08,11.535,23.964,49.634,0.081,0.0,14.785,36401238016.0,23015424.0,243048448.0,239919104.0,0.0,1277952.0,1515335.0,2142189.0
01-10 10:38:09,10.915,22.632,53.371,0.0,0.0,13.082,36400332800.0,23023616.0,243310592.0,240553984.0,0.0,131072.0,1344312.0,1946392.0
01-10 10:38:10,7.230,17.504,65.601,0.076,0.0,9.589,36401008640.0,23031808.0,243433472.0,239747072.0,0.0,36864.0,1154276.0,1561958.0
01-10 10:38:11,13.457,25.060,47.865,0.0,0.0,13.618,36400504832.0,23056384.0,243359744.0,240300032.0,0.0,212992.0,1570106.0,2186953.0
01-10 10:38:12,12.165,24.088,49.392,0.081,0.0,14.274,36400160768.0,23064576.0,243589120.0,240406528.0,0.0,192512.0,1587159.0,2173510.0
01-10 10:38:13,10.977,26.069,49.960,0.0,0.0,12.994,36400709632.0,23064576.0,243982336.0,239464448.0,0.0,0.0,1512372.0,2116015.0
01-10 10:38:14,11.832,24.815,49.959,0.0,0.0,13.394,36400017408.0,23064576.0,244244480.0,239894528.0,0.0,0.0,1629872.0,2216433.0
01-10 10:38:15,11.442,24.416,50.363,0.0,0.0,13.779,36399718400.0,23064576.0,244506624.0,239931392.0,0.0,0.0,1536188.0,2094188.0
01-10 10:38:16,11.746,23.980,49.837,0.0,0.0,14.437,36399685632.0,23072768.0,244625408.0,239837184.0,0.0,434176.0,1533483.0,2157769.0
01-10 10:38:17,13.200,23.680,48.960,0.0,0.0,14.160,36401909760.0,23080960.0,244883456.0,237346816.0,0.0,77824.0,1585767.0,2158773.0
01-10 10:38:18,11.741,24.777,48.583,0.081,0.0,14.818,36402946048.0,23089152.0,245014528.0,236171264.0,0.0,1495040.0,1543400.0,2103902.0
01-10 10:38:19,11.004,25.141,50.442,0.0,0.0,13.414,36402200576.0,23089152.0,245415936.0,236515328.0,0.0,0.0,1535787.0,2110294.0
01-10 10:38:20,12.688,23.870,48.692,0.0,0.0,14.750,36403044352.0,23105536.0,245448704.0,235622400.0,0.0,188416.0,1624510.0,2179911.0
01-10 10:38:21,12.143,26.032,47.302,0.079,0.0,14.444,36403105792.0,23121920.0,245596160.0,235397120.0,0.0,233472.0,1633372.0,2268500.0
01-10 10:38:22,12.045,23.201,49.798,0.0,0.0,14.956,36402937856.0,23130112.0,245923840.0,235229184.0,0.0,245760.0,1537749.0,2085486.0
01-10 10:38:23,11.201,25.406,50.487,0.0,0.0,12.906,36403458048.0,23130112.0,246181888.0,234450944.0,0.0,0.0,1562512.0,2135228.0
01-10 10:38:24,11.784,25.343,48.345,0.0,0.0,14.528,36403113984.0,23130112.0,246444032.0,234532864.0,0.0,0.0,1596718.0,2257017.0
01-10 10:38:25,12.631,24.618,49.718,0.0,0.0,13.033,36402708480.0,23130112.0,246706176.0,234676224.0,0.0,0.0,1588827.0,2198892.0
01-10 10:38:26,11.165,23.786,50.485,0.081,0.0,14.482,36402122752.0,23138304.0,246722560.0,235237376.0,0.0,479232.0,1578820.0,2183146.0
01-10 10:38:27,11.613,24.355,50.081,0.0,0.0,13.952,36403101696.0,23138304.0,247115776.0,233865216.0,0.0,0.0,1560405.0,2107304.0
01-10 10:38:28,16.086,24.247,45.563,0.0,0.0,14.105,36403195904.0,23146496.0,247377920.0,233500672.0,0.0,49152.0,1467119.0,2012716.0
01-10 10:38:29,11.333,23.384,51.317,0.0,0.0,13.966,36403224576.0,23146496.0,247652352.0,233197568.0,0.0,0.0,1562789.0,2123137.0
01-10 10:38:30,11.429,25.476,46.508,0.0,0.0,16.587,36403109888.0,21684224.0,223494144.0,258932736.0,0.0,2179072.0,1579258.0,2151114.0
01-10 10:38:31,11.438,24.623,49.960,0.079,0.0,13.900,36403466240.0,21708800.0,223461376.0,258584576.0,0.0,700416.0,1572059.0,2171715.0
01-10 10:38:32,11.688,23.539,50.974,0.081,0.0,13.718,36401152000.0,21716992.0,223698944.0,260653056.0,0.0,532480.0,1532210.0,2125731.0
01-10 10:38:33,12.303,25.473,48.186,0.0,0.0,14.038,36401745920.0,21716992.0,223936512.0,259821568.0,0.0,0.0,1623726.0,2218757.0
01-10 10:38:34,16.304,24.767,45.186,0.0,0.0,13.742,36402466816.0,21716992.0,224202752.0,258834432.0,0.0,0.0,1514356.0,2078349.0
01-10 10:38:35,10.740,25.935,50.119,0.0,0.0,13.206,36402085888.0,21716992.0,224464896.0,258953216.0,0.0,0.0,1538120.0,2043066.0
01-10 10:38:36,11.660,22.024,53.036,0.0,0.0,13.279,36402556928.0,21725184.0,224464896.0,258473984.0,0.0,569344.0,1459967.0,1964648.0
01-10 10:38:37,12.045,23.767,49.717,0.0,0.0,14.470,36401762304.0,21725184.0,224866304.0,258867200.0,176128.0,0.0,1532856.0,2048614.0
01-10 10:38:38,11.155,22.151,52.510,0.159,0.0,14.024,36401147904.0,21733376.0,225296384.0,259043328.0,0.0,1462272.0,1396187.0,1939193.0
01-10 10:38:39,11.529,24.580,50.360,0.0,0.0,13.531,36401098752.0,21733376.0,225566720.0,258822144.0,0.0,0.0,1503007.0,2035139.0
01-10 10:38:40,10.877,24.756,50.731,0.0,0.0,13.636,36400398336.0,21749760.0,225673216.0,259399680.0,0.0,233472.0,1537349.0,2104939.0
01-10 10:38:41,11.236,24.398,50.642,0.0,0.0,13.724,36401123328.0,21774336.0,225722368.0,258600960.0,0.0,221184.0,1513361.0,2026339.0
01-10 10:38:42,11.713,23.426,50.359,0.0,0.0,14.502,36400893952.0,21782528.0,226058240.0,258486272.0,0.0,225280.0,1513048.0,2093292.0
01-10 10:38:43,11.717,24.960,50.562,0.0,0.0,12.761,36400381952.0,21782528.0,226291712.0,258764800.0,0.0,0.0,1517595.0,2065981.0
01-10 10:38:44,12.010,24.510,49.592,0.0,0.0,13.889,36401041408.0,21782528.0,226553856.0,257843200.0,0.0,0.0,1525662.0,2117003.0
01-10 10:38:45,10.957,24.939,50.450,0.0,0.0,13.655,36399943680.0,21782528.0,226689024.0,258805760.0,0.0,0.0,1577545.0,2107411.0
01-10 10:38:46,10.703,25.082,50.980,0.082,0.0,13.154,36400971776.0,21790720.0,226942976.0,257515520.0,0.0,434176.0,1498853.0,2093964.0
01-10 10:38:47,12.087,24.496,49.315,0.0,0.0,14.102,36400795648.0,21790720.0,227192832.0,257441792.0,0.0,0.0,1564414.0,2098005.0
01-10 10:38:48,10.804,23.314,51.015,0.0,0.0,14.866,36400287744.0,21798912.0,227315712.0,257818624.0,0.0,1380352.0,1523744.0,2107359.0
01-10 10:38:49,11.607,23.782,49.432,0.0,0.0,15.179,36400664576.0,21798912.0,227459072.0,257298432.0,0.0,0.0,1583164.0,2180481.0
01-10 10:38:50,12.032,24.143,49.402,0.080,0.0,14.343,36400467968.0,21815296.0,227835904.0,257101824.0,0.0,225280.0,1562931.0,2108147.0
01-10 10:38:51,11.492,23.144,49.721,0.160,0.0,15.483,36401774592.0,21839872.0,227876864.0,255729664.0,0.0,262144.0,1470904.0,2047112.0
01-10 10:38:52,10.518,24.029,51.133,0.0,0.0,14.320,36400287744.0,21848064.0,228356096.0,256729088.0,0.0,229376.0,1516529.0,2060003.0
01-10 10:38:53,11.433,25.362,48.792,0.0,0.0,14.412,36401754112.0,21848064.0,228458496.0,255160320.0,0.0,0.0,1559121.0,2118342.0
01-10 10:38:54,11.760,24.331,48.824,0.0,0.0,15.085,36399427584.0,21848064.0,228720640.0,257224704.0,0.0,0.0,1549277.0,2146245.0
01-10 10:38:55,12.209,26.024,48.193,0.0,0.0,13.574,36400586752.0,21848064.0,228982784.0,255803392.0,0.0,0.0,1604744.0,2224672.0
01-10 10:38:56,11.690,25.276,48.104,0.079,0.0,14.850,36399804416.0,21856256.0,228974592.0,256585728.0,0.0,471040.0,1546564.0,2131623.0
01-10 10:38:57,11.174,23.482,50.769,0.0,0.0,14.575,36401893376.0,21856256.0,229380096.0,254091264.0,0.0,0.0,1523197.0,2051725.0
01-10 10:38:58,11.554,24.817,49.146,0.0,0.0,14.483,36399943680.0,21864448.0,229502976.0,255909888.0,0.0,1396736.0,1556015.0,2099583.0
01-10 10:38:59,17.804,21.255,45.020,0.0,0.0,15.922,36399845376.0,21864448.0,229904384.0,255606784.0,0.0,0.0,1449802.0,2038774.0
01-10 10:39:00,10.740,22.783,52.726,0.081,0.0,13.670,36401025024.0,21872640.0,229900288.0,254423040.0,0.0,167936.0,1490002.0,2056084.0
01-10 10:39:01,12.978,24.363,48.169,0.0,0.0,14.490,36402311168.0,21897216.0,230195200.0,252817408.0,0.0,270336.0,1600690.0,2217498.0
01-10 10:39:02,12.016,23.468,50.887,0.0,0.0,13.629,36402040832.0,21905408.0,230559744.0,252715008.0,0.0,225280.0,1532271.0,2114215.0
01-10 10:39:03,11.532,25.161,49.919,0.0,0.0,13.387,36401258496.0,21905408.0,230674432.0,253382656.0,0.0,0.0,1543883.0,2126218.0
01-10 10:39:04,10.056,24.377,51.891,0.0,0.0,13.677,36400816128.0,21905408.0,230940672.0,253558784.0,0.0,0.0,1457719.0,2001577.0
01-10 10:39:05,11.926,23.932,51.652,0.0,0.0,12.490,36401364992.0,21905408.0,231075840.0,252874752.0,0.0,0.0,1483194.0,2015296.0
