"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node08",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-113059-workloada-16-node08.csv 1 400",,,,"Date:","30 Sep 2020 10:31:05 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 10:31:05,0.396,0.151,99.304,0.023,0.0,0.125,5781360640.0,23232512.0,1469263872.0,29633363968.0,94230.585,209715.038,0.0,0.0
30-09 10:31:06,0.063,0.063,99.812,0.0,0.0,0.063,5780811776.0,23232512.0,1469272064.0,29633904640.0,0.0,0.0,27493.0,26473.0
30-09 10:31:07,0.063,0.0,99.937,0.0,0.0,0.0,5780811776.0,23232512.0,1469272064.0,29633904640.0,0.0,0.0,26066.0,25841.0
30-09 10:31:08,0.063,0.0,99.875,0.0,0.0,0.063,5781147648.0,23232512.0,1469296640.0,29633544192.0,0.0,0.0,26615.0,27332.0
30-09 10:31:09,0.0,0.0,99.874,0.0,0.0,0.126,5781180416.0,23232512.0,1469296640.0,29633511424.0,0.0,0.0,27906.0,27462.0
30-09 10:31:10,0.126,0.189,99.559,0.063,0.0,0.063,5781590016.0,23244800.0,1469284352.0,29633101824.0,0.0,49152.0,27736.0,26155.0
30-09 10:31:11,0.063,0.0,99.874,0.0,0.0,0.063,5781323776.0,23244800.0,1469284352.0,29633368064.0,0.0,0.0,25958.0,25460.0
30-09 10:31:12,0.063,0.063,99.875,0.0,0.0,0.0,5781323776.0,23244800.0,1469284352.0,29633368064.0,0.0,0.0,26878.0,25246.0
30-09 10:31:13,0.0,0.062,99.813,0.0,0.0,0.125,5781323776.0,23244800.0,1469284352.0,29633368064.0,0.0,0.0,27390.0,27888.0
30-09 10:31:14,0.063,0.0,99.874,0.0,0.0,0.063,5781753856.0,23244800.0,1469296640.0,29632925696.0,0.0,0.0,28677.0,28400.0
30-09 10:31:15,0.0,0.063,99.749,0.0,0.0,0.188,5781753856.0,23244800.0,1469296640.0,29632925696.0,0.0,0.0,27790.0,27241.0
30-09 10:31:16,0.0,0.063,99.937,0.0,0.0,0.0,5781753856.0,23244800.0,1469296640.0,29632925696.0,0.0,0.0,28609.0,29284.0
30-09 10:31:17,0.126,0.0,99.811,0.0,0.0,0.063,5781753856.0,23244800.0,1469296640.0,29632925696.0,0.0,57344.0,29207.0,28841.0
30-09 10:31:18,0.0,0.0,99.938,0.0,0.0,0.062,5782261760.0,23244800.0,1469296640.0,29632417792.0,0.0,0.0,28632.0,28491.0
30-09 10:31:19,0.063,0.063,99.811,0.0,0.0,0.063,5782323200.0,23244800.0,1469296640.0,29632356352.0,0.0,0.0,28861.0,29022.0
30-09 10:31:20,0.063,0.0,99.811,0.0,0.0,0.126,5782323200.0,23244800.0,1469296640.0,29632356352.0,0.0,0.0,35835.0,41033.0
30-09 10:31:21,0.0,0.0,100.0,0.0,0.0,0.0,5782323200.0,23244800.0,1469296640.0,29632356352.0,0.0,0.0,28399.0,28393.0
30-09 10:31:22,0.126,0.063,99.686,0.0,0.0,0.126,5782323200.0,23252992.0,1469288448.0,29632356352.0,0.0,12288.0,27327.0,27432.0
30-09 10:31:23,0.0,0.0,100.0,0.0,0.0,0.0,5782323200.0,23252992.0,1469288448.0,29632356352.0,0.0,0.0,27070.0,27430.0
