"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node11",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cassandra-20201001-100923-workloadb-256-node11.csv 1 400",,,,"Date:","01 Oct 2020 09:09:30 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
01-10 09:09:30,3.589,5.948,87.183,0.045,0.0,3.235,36365664256.0,19382272.0,274812928.0,247361536.0,109858.437,308324.232,0.0,0.0
01-10 09:09:31,3.992,0.507,93.790,1.521,0.0,0.190,36378673152.0,17260544.0,243736576.0,267550720.0,53100544.0,3325952.0,3626.0,4188.0
01-10 09:09:32,2.077,0.566,97.105,0.252,0.0,0.0,36352712704.0,17272832.0,247521280.0,289714176.0,4456448.0,0.0,6884.0,6880.0
01-10 09:09:33,0.125,0.0,99.812,0.0,0.0,0.062,36351819776.0,17272832.0,247713792.0,290414592.0,0.0,0.0,6103.0,5724.0
01-10 09:09:34,0.126,0.0,99.874,0.0,0.0,0.0,36351852544.0,17281024.0,247705600.0,290381824.0,0.0,626688.0,5155.0,5328.0
01-10 09:09:35,0.125,0.063,99.749,0.0,0.0,0.063,36351819776.0,17281024.0,247713792.0,290406400.0,0.0,0.0,7189.0,6593.0
01-10 09:09:36,0.126,0.0,99.874,0.0,0.0,0.0,36351852544.0,17281024.0,247713792.0,290373632.0,0.0,0.0,6955.0,7138.0
01-10 09:09:37,0.125,0.063,99.749,0.0,0.0,0.063,36352049152.0,17281024.0,247713792.0,290177024.0,204800.0,0.0,5839.0,5832.0
01-10 09:09:38,0.189,0.0,99.811,0.0,0.0,0.0,36351528960.0,17281024.0,247918592.0,290492416.0,0.0,0.0,8726.0,19736.0
01-10 09:09:39,0.188,0.063,99.749,0.0,0.0,0.0,36351553536.0,17281024.0,247918592.0,290467840.0,0.0,0.0,10075.0,9213.0
01-10 09:09:40,0.503,0.126,99.372,0.0,0.0,0.0,36352974848.0,17285120.0,247918592.0,289042432.0,0.0,4096.0,10665.0,11151.0
01-10 09:09:41,0.251,0.0,99.749,0.0,0.0,0.0,36353134592.0,17285120.0,247918592.0,288882688.0,0.0,0.0,3760.0,4423.0
01-10 09:09:42,3.265,0.192,96.223,0.0,0.0,0.320,36353515520.0,17285120.0,247918592.0,288501760.0,0.0,0.0,6260.0,5637.0
01-10 09:09:43,8.805,4.983,85.666,0.0,0.0,0.546,36370288640.0,17285120.0,247922688.0,271724544.0,0.0,0.0,86570.0,234642.0
01-10 09:09:44,10.268,18.544,62.989,0.0,0.0,8.199,36369723392.0,17293312.0,248053760.0,272150528.0,0.0,28672.0,819675.0,1410214.0
