"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-123215-workloadb-64-client.csv 1 400",,,,"Date:","30 Sep 2020 11:32:21 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 11:32:21,1.209,0.944,96.254,0.005,0.0,1.588,358055936.0,29573120.0,583168000.0,35936423936.0,62868.663,18939.052,0.0,0.0
30-09 11:32:22,0.0,0.0,100.0,0.0,0.0,0.0,357892096.0,29573120.0,583168000.0,35936587776.0,0.0,0.0,191.0,191.0
30-09 11:32:23,0.0,0.062,99.875,0.0,0.0,0.062,357150720.0,29573120.0,583163904.0,35937333248.0,0.0,0.0,8903.0,14534.0
30-09 11:32:24,0.188,0.0,99.812,0.0,0.0,0.0,357150720.0,29573120.0,583163904.0,35937333248.0,0.0,0.0,91.0,100.0
30-09 11:32:25,0.0,0.0,99.937,0.0,0.0,0.063,357150720.0,29573120.0,583163904.0,35937333248.0,0.0,0.0,614.0,692.0
30-09 11:32:26,0.0,0.0,100.0,0.0,0.0,0.0,357511168.0,29573120.0,583168000.0,35936968704.0,0.0,0.0,191.0,191.0
30-09 11:32:27,0.0,0.0,99.937,0.063,0.0,0.0,357511168.0,29585408.0,583155712.0,35936968704.0,0.0,53248.0,291.0,282.0
30-09 11:32:28,0.0,0.062,99.938,0.0,0.0,0.0,357511168.0,29585408.0,583155712.0,35936968704.0,0.0,0.0,8746.0,14374.0
30-09 11:32:29,0.064,0.064,99.873,0.0,0.0,0.0,358350848.0,29585408.0,583168000.0,35936116736.0,0.0,0.0,91.0,100.0
30-09 11:32:30,0.0,0.0,100.0,0.0,0.0,0.0,358252544.0,29585408.0,583168000.0,35936215040.0,0.0,0.0,608.0,730.0
30-09 11:32:31,0.0,0.0,100.0,0.0,0.0,0.0,358252544.0,29585408.0,583168000.0,35936215040.0,0.0,0.0,91.0,100.0
30-09 11:32:32,0.0,0.062,99.938,0.0,0.0,0.0,358252544.0,29585408.0,583168000.0,35936215040.0,0.0,0.0,191.0,191.0
30-09 11:32:33,0.063,0.0,99.937,0.0,0.0,0.0,358252544.0,29585408.0,583168000.0,35936215040.0,0.0,0.0,91.0,100.0
30-09 11:32:34,0.0,0.0,99.938,0.0,0.0,0.062,358252544.0,29585408.0,583168000.0,35936215040.0,0.0,0.0,1314.0,1326.0
30-09 11:32:35,0.0,0.0,100.0,0.0,0.0,0.0,358252544.0,29585408.0,583168000.0,35936215040.0,0.0,0.0,974.0,1025.0
30-09 11:32:36,1.835,0.886,96.962,0.127,0.0,0.190,385323008.0,29696000.0,583086080.0,35909115904.0,0.0,516096.0,7052.0,6717.0
30-09 11:32:37,2.427,3.193,93.870,0.064,0.0,0.447,403628032.0,29765632.0,583286784.0,35890540544.0,0.0,573440.0,6441.0,5339.0
30-09 11:32:38,11.836,1.599,86.500,0.0,0.0,0.064,450994176.0,29769728.0,583376896.0,35843080192.0,0.0,0.0,551.0,1211.0
30-09 11:32:39,17.374,5.095,77.139,0.196,0.0,0.196,492924928.0,29769728.0,583380992.0,35801145344.0,0.0,0.0,9032.0,14880.0
30-09 11:32:40,14.286,9.054,72.368,0.0,0.0,4.292,554795008.0,29769728.0,583409664.0,35739246592.0,0.0,0.0,525592.0,409715.0
30-09 11:32:41,14.001,15.262,66.490,0.0,0.0,4.247,628207616.0,29769728.0,583430144.0,35665813504.0,0.0,0.0,687712.0,461169.0
30-09 11:32:42,19.361,14.039,62.475,0.0,0.0,4.125,690556928.0,29769728.0,583442432.0,35603451904.0,0.0,0.0,863346.0,513719.0
30-09 11:32:43,12.841,23.353,59.481,0.0,0.0,4.325,771018752.0,29777920.0,583454720.0,35522969600.0,0.0,77824.0,1056321.0,586987.0
30-09 11:32:44,15.644,15.442,63.722,0.0,0.0,5.192,911630336.0,29777920.0,583454720.0,35382358016.0,0.0,0.0,1592498.0,824278.0
30-09 11:32:45,40.829,11.525,38.229,0.0,0.0,9.417,987226112.0,29777920.0,583454720.0,35306762240.0,0.0,0.0,2199024.0,1084254.0
30-09 11:32:46,43.755,12.996,34.874,0.0,0.0,8.375,1027416064.0,29777920.0,583454720.0,35266572288.0,0.0,0.0,2322387.0,1109031.0
30-09 11:32:47,45.171,14.161,29.920,0.0,0.0,10.748,1034317824.0,29777920.0,583467008.0,35259658240.0,0.0,0.0,3019952.0,1498040.0
30-09 11:32:48,47.308,11.271,31.658,0.0,0.0,9.763,1045155840.0,29786112.0,583467008.0,35248812032.0,0.0,24576.0,2956430.0,1442192.0
30-09 11:32:49,41.367,11.257,38.605,0.0,0.0,8.771,1069764608.0,29786112.0,583471104.0,35224199168.0,0.0,0.0,3127890.0,1501827.0
30-09 11:32:50,28.619,9.273,54.837,0.0,0.0,7.272,1072865280.0,29786112.0,583471104.0,35221098496.0,0.0,0.0,3096635.0,1511935.0
30-09 11:32:51,12.178,2.384,80.799,0.0,0.0,4.639,1073307648.0,29786112.0,583471104.0,35220656128.0,0.0,8192.0,2333332.0,1105174.0
30-09 11:32:52,4.095,4.293,84.148,0.0,0.0,7.464,1170620416.0,29786112.0,583471104.0,35123343360.0,0.0,0.0,3953450.0,1864996.0
30-09 11:32:53,2.542,2.999,90.613,0.0,0.0,3.846,1222193152.0,29786112.0,583471104.0,35071770624.0,0.0,0.0,2321435.0,1088073.0
30-09 11:32:54,3.728,4.120,85.612,0.0,0.0,6.540,1232285696.0,29794304.0,583471104.0,35061669888.0,0.0,28672.0,3583946.0,1677449.0
30-09 11:32:55,2.480,2.350,90.144,0.0,0.0,5.026,1231806464.0,29794304.0,583471104.0,35062149120.0,0.0,0.0,2840387.0,1328827.0
30-09 11:32:56,3.014,3.473,86.435,0.0,0.0,7.077,1231986688.0,29794304.0,583471104.0,35061968896.0,0.0,0.0,3713641.0,1736585.0
