"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node07",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-140111-workloadf-16-node07.csv 1 400",,,,"Date:","30 Sep 2020 13:01:18 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 13:01:18,5.229,2.102,90.685,0.030,0.0,1.955,6134403072.0,39866368.0,1433468928.0,29299494912.0,33412.201,585038.671,0.0,0.0
30-09 13:01:19,0.690,0.063,99.060,0.0,0.0,0.188,6133813248.0,39866368.0,1433464832.0,29300088832.0,0.0,0.0,28275.0,27985.0
30-09 13:01:20,1.946,0.0,97.866,0.0,0.0,0.188,6133940224.0,39866368.0,1433464832.0,29299961856.0,0.0,0.0,26932.0,27352.0
30-09 13:01:21,1.758,0.063,97.740,0.0,0.0,0.439,6133940224.0,39866368.0,1433464832.0,29299961856.0,0.0,0.0,27069.0,27243.0
30-09 13:01:22,0.629,0.126,99.057,0.0,0.0,0.189,6133940224.0,39866368.0,1433464832.0,29299961856.0,0.0,0.0,27810.0,28555.0
30-09 13:01:23,1.131,0.126,98.617,0.0,0.0,0.126,6133919744.0,39878656.0,1433464832.0,29299970048.0,0.0,49152.0,35162.0,41457.0
30-09 13:01:24,1.382,0.0,98.304,0.0,0.0,0.314,6133903360.0,39878656.0,1433464832.0,29299986432.0,0.0,0.0,25088.0,24929.0
30-09 13:01:25,0.126,0.0,99.623,0.0,0.0,0.251,6133903360.0,39878656.0,1433464832.0,29299986432.0,0.0,0.0,27297.0,28821.0
30-09 13:01:26,0.126,0.063,99.497,0.0,0.0,0.314,6133903360.0,39878656.0,1433464832.0,29299986432.0,0.0,81920.0,30065.0,29358.0
30-09 13:01:27,0.0,0.0,99.875,0.0,0.0,0.125,6133936128.0,39878656.0,1433464832.0,29299953664.0,0.0,0.0,39426.0,46733.0
30-09 13:01:28,0.063,0.063,99.811,0.0,0.0,0.063,6133936128.0,39878656.0,1433464832.0,29299953664.0,0.0,0.0,27970.0,28545.0
30-09 13:01:29,0.565,0.063,99.184,0.0,0.0,0.188,6133936128.0,39878656.0,1433464832.0,29299953664.0,0.0,0.0,30263.0,33123.0
30-09 13:01:30,2.532,0.759,95.506,0.0,0.0,1.203,6134562816.0,39878656.0,1433477120.0,29299314688.0,0.0,0.0,149655.0,181356.0
30-09 13:01:31,8.424,1.286,87.717,0.0,0.0,2.572,6135832576.0,39886848.0,1433550848.0,29297963008.0,0.0,36864.0,439664.0,531711.0
30-09 13:01:32,4.387,1.742,91.935,0.0,0.0,1.935,6135615488.0,39886848.0,1433669632.0,29298061312.0,0.0,0.0,494816.0,612388.0
30-09 13:01:33,6.015,2.181,90.020,0.0,0.0,1.785,6135861248.0,39886848.0,1433812992.0,29297672192.0,0.0,0.0,673644.0,851649.0
30-09 13:01:34,7.958,1.892,88.324,0.0,0.0,1.826,6135418880.0,39886848.0,1433915392.0,29298012160.0,0.0,0.0,504367.0,600248.0
30-09 13:01:35,4.139,2.403,90.788,0.0,0.0,2.670,6135271424.0,39886848.0,1434112000.0,29297963008.0,0.0,0.0,825796.0,1006276.0
30-09 13:01:36,2.979,1.490,93.912,0.0,0.0,1.619,6135693312.0,39895040.0,1434390528.0,29297254400.0,0.0,1097728.0,454131.0,542808.0
30-09 13:01:37,2.521,0.776,95.540,0.0,0.0,1.164,6135812096.0,39895040.0,1434574848.0,29296951296.0,0.0,0.0,343913.0,417862.0
30-09 13:01:38,12.127,2.335,83.268,0.0,0.0,2.270,6138855424.0,39895040.0,1434828800.0,29293654016.0,0.0,0.0,588869.0,693696.0
30-09 13:01:39,11.657,2.292,83.955,0.0,0.0,2.096,6160474112.0,39895040.0,1434959872.0,29271904256.0,0.0,0.0,576248.0,699067.0
30-09 13:01:40,12.606,2.613,83.018,0.0,0.0,1.764,6184136704.0,39895040.0,1435045888.0,29248155648.0,0.0,0.0,394202.0,480701.0
30-09 13:01:41,13.373,4.018,79.908,0.066,0.0,2.635,6219681792.0,39903232.0,1435217920.0,29212430336.0,0.0,974848.0,627868.0,768556.0
30-09 13:01:42,3.010,2.094,93.325,0.0,0.0,1.571,6224863232.0,39903232.0,1435332608.0,29207134208.0,0.0,0.0,578625.0,697771.0
30-09 13:01:43,7.227,3.088,86.859,0.0,0.0,2.825,6224859136.0,39903232.0,1435529216.0,29206941696.0,0.0,0.0,795029.0,953986.0
30-09 13:01:44,4.082,2.172,92.034,0.0,0.0,1.712,6225096704.0,39903232.0,1435672576.0,29206560768.0,0.0,0.0,611224.0,757011.0
