"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-140111-workloadf-16-client.csv 1 400",,,,"Date:","30 Sep 2020 13:01:18 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 13:01:18,1.825,1.444,94.414,0.004,0.0,2.313,360652800.0,35786752.0,584822784.0,35925958656.0,39318.796,15138.488,0.0,0.0
30-09 13:01:19,0.0,0.062,99.938,0.0,0.0,0.0,360521728.0,35786752.0,584851456.0,35926061056.0,0.0,0.0,548.0,670.0
30-09 13:01:20,0.0,0.0,100.0,0.0,0.0,0.0,360521728.0,35786752.0,584851456.0,35926061056.0,0.0,0.0,91.0,100.0
30-09 13:01:21,0.0,0.0,100.0,0.0,0.0,0.0,360521728.0,35786752.0,584851456.0,35926061056.0,0.0,0.0,191.0,191.0
30-09 13:01:22,0.0,0.0,100.0,0.0,0.0,0.0,360513536.0,35786752.0,584851456.0,35926069248.0,0.0,0.0,91.0,100.0
30-09 13:01:23,0.125,0.0,99.812,0.0,0.0,0.063,360513536.0,35786752.0,584851456.0,35926069248.0,0.0,0.0,8865.0,14630.0
30-09 13:01:24,0.0,0.0,100.0,0.0,0.0,0.0,359022592.0,35799040.0,584839168.0,35927560192.0,0.0,49152.0,191.0,191.0
30-09 13:01:25,0.441,0.378,99.119,0.0,0.0,0.063,365182976.0,35799040.0,584851456.0,35921387520.0,0.0,0.0,3676.0,2503.0
30-09 13:01:26,1.526,3.497,94.533,0.127,0.0,0.318,397053952.0,35926016.0,584724480.0,35889516544.0,0.0,851968.0,5087.0,6932.0
30-09 13:01:27,2.532,3.608,93.734,0.063,0.0,0.063,404099072.0,35975168.0,584966144.0,35882180608.0,4096.0,245760.0,5714.0,3184.0
30-09 13:01:28,10.673,1.940,87.193,0.0,0.0,0.194,442650624.0,35979264.0,585064448.0,35843526656.0,0.0,0.0,471.0,1054.0
30-09 13:01:29,14.019,2.572,83.280,0.064,0.0,0.064,470310912.0,35979264.0,585068544.0,35815862272.0,0.0,315392.0,3084.0,4237.0
30-09 13:01:30,12.644,3.145,80.937,0.0,0.0,3.273,500940800.0,35979264.0,585080832.0,35785220096.0,0.0,0.0,469497.0,306364.0
30-09 13:01:31,21.083,3.804,71.180,0.0,0.0,3.933,592994304.0,35979264.0,585089024.0,35693158400.0,0.0,0.0,1102828.0,509548.0
30-09 13:01:32,23.156,3.335,69.981,0.0,0.0,3.528,692232192.0,35979264.0,585089024.0,35593920512.0,0.0,0.0,1273160.0,575626.0
30-09 13:01:33,13.639,3.297,80.478,0.0,0.0,2.586,786857984.0,35987456.0,585080832.0,35499294720.0,0.0,126976.0,1703507.0,749781.0
30-09 13:01:34,5.588,1.105,91.748,0.0,0.0,1.559,861319168.0,35987456.0,585089024.0,35424825344.0,0.0,0.0,1218511.0,554965.0
30-09 13:01:35,11.468,2.228,84.076,0.0,0.0,2.228,875819008.0,35987456.0,585089024.0,35410325504.0,0.0,0.0,2247486.0,1010211.0
30-09 13:01:36,14.642,0.831,82.481,0.0,0.0,2.046,877453312.0,35987456.0,585089024.0,35408691200.0,0.0,0.0,1148233.0,519021.0
30-09 13:01:37,16.182,0.569,80.910,0.0,0.0,2.339,887083008.0,35987456.0,585089024.0,35399061504.0,0.0,0.0,808302.0,369008.0
30-09 13:01:38,13.538,1.022,82.950,0.0,0.0,2.490,889778176.0,35995648.0,585080832.0,35396366336.0,0.0,16384.0,1464966.0,679987.0
30-09 13:01:39,8.890,0.973,88.774,0.0,0.0,1.363,896503808.0,35995648.0,585093120.0,35389628416.0,0.0,0.0,1396104.0,649199.0
30-09 13:01:40,0.899,0.385,97.368,0.0,0.0,1.348,895664128.0,35995648.0,585093120.0,35390468096.0,0.0,0.0,972708.0,436149.0
30-09 13:01:41,0.652,1.043,96.284,0.0,0.0,2.021,896647168.0,35995648.0,585093120.0,35389485056.0,0.0,0.0,1605439.0,750624.0
30-09 13:01:42,0.834,0.898,96.087,0.0,0.0,2.181,896057344.0,35995648.0,585093120.0,35390074880.0,0.0,0.0,1423570.0,661434.0
30-09 13:01:43,3.028,1.514,92.758,0.0,0.0,2.699,876331008.0,35995648.0,585097216.0,35409797120.0,0.0,0.0,2091661.0,965291.0
