"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node07",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-212415-workloadf-64-node07.csv 1 400",,,,"Date:","30 Sep 2020 20:24:24 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 20:24:24,4.380,2.830,90.433,0.247,0.0,2.109,1494687744.0,150945792.0,2137591808.0,33124007936.0,173823.658,1404715.413,0.0,0.0
30-09 20:24:25,0.442,0.632,98.104,0.063,0.0,0.759,1495982080.0,150949888.0,2137628672.0,33122672640.0,0.0,86016.0,96000.0,90668.0
30-09 20:24:26,0.825,0.381,98.413,0.0,0.0,0.381,1496080384.0,150949888.0,2137628672.0,33122574336.0,0.0,12288.0,104341.0,91803.0
30-09 20:24:27,0.894,0.575,98.148,0.0,0.0,0.383,1496473600.0,150949888.0,2137628672.0,33122181120.0,0.0,90112.0,140881.0,122388.0
30-09 20:24:28,0.448,0.448,98.657,0.0,0.0,0.448,1496080384.0,150949888.0,2137628672.0,33122574336.0,0.0,102400.0,130243.0,104264.0
30-09 20:24:29,2.111,1.088,96.481,0.128,0.0,0.192,1497640960.0,150949888.0,2137628672.0,33121013760.0,0.0,3559424.0,461980.0,201516.0
30-09 20:24:30,0.956,0.701,97.769,0.064,0.0,0.510,1499025408.0,150949888.0,2137628672.0,33119629312.0,0.0,1183744.0,228108.0,119518.0
30-09 20:24:31,0.825,0.635,97.968,0.063,0.0,0.508,1499156480.0,150949888.0,2137628672.0,33119498240.0,0.0,126976.0,121898.0,107435.0
30-09 20:24:32,0.575,0.511,98.211,0.128,0.0,0.575,1498890240.0,150949888.0,2137632768.0,33119760384.0,0.0,118784.0,139898.0,134475.0
