"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node08",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-211715-workloadf-32-node08.csv 1 400",,,,"Date:","30 Sep 2020 20:17:21 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 20:17:21,4.282,2.491,91.091,0.151,0.0,1.984,1195917312.0,179773440.0,814387200.0,34717143040.0,147994.387,651855.939,0.0,0.0
30-09 20:17:22,0.947,0.631,97.538,0.0,0.0,0.884,1196302336.0,179773440.0,814407680.0,34716737536.0,0.0,0.0,118047.0,140312.0
30-09 20:17:23,0.639,0.895,97.508,0.128,0.0,0.831,1197137920.0,179773440.0,814415872.0,34715893760.0,0.0,294912.0,150405.0,192253.0
30-09 20:17:24,0.770,0.770,97.498,0.192,0.0,0.770,1197191168.0,179773440.0,814428160.0,34715828224.0,0.0,417792.0,177536.0,229275.0
30-09 20:17:25,0.445,0.509,98.411,0.064,0.0,0.572,1196797952.0,179773440.0,814428160.0,34716221440.0,0.0,20480.0,129556.0,154283.0
30-09 20:17:26,0.572,0.635,98.348,0.0,0.0,0.445,1196830720.0,179773440.0,814428160.0,34716188672.0,0.0,20480.0,124546.0,139230.0
30-09 20:17:27,0.701,0.382,98.279,0.064,0.0,0.574,1196961792.0,179773440.0,814428160.0,34716057600.0,0.0,81920.0,125256.0,145370.0
30-09 20:17:28,2.321,0.967,95.035,0.387,0.0,1.289,1197731840.0,179773440.0,814432256.0,34715283456.0,0.0,2609152.0,355646.0,353730.0
30-09 20:17:29,1.997,0.966,95.876,0.322,0.0,0.838,1200865280.0,179773440.0,814432256.0,34712150016.0,0.0,4714496.0,493353.0,205696.0
30-09 20:17:30,0.637,0.637,98.089,0.064,0.0,0.573,1201917952.0,179773440.0,814440448.0,34711089152.0,0.0,413696.0,145491.0,137162.0
30-09 20:17:31,1.018,0.446,97.963,0.0,0.0,0.573,1202442240.0,179773440.0,814440448.0,34710564864.0,0.0,0.0,140439.0,169252.0
30-09 20:17:32,0.827,1.209,96.883,0.254,0.0,0.827,1202614272.0,179773440.0,814448640.0,34710384640.0,0.0,409600.0,157308.0,194478.0
30-09 20:17:33,0.968,1.097,97.030,0.323,0.0,0.581,1203593216.0,179773440.0,814452736.0,34709401600.0,0.0,589824.0,194573.0,243876.0
30-09 20:17:34,1.088,1.216,96.033,0.0,0.0,1.663,1203707904.0,179773440.0,814456832.0,34709282816.0,0.0,0.0,273888.0,372790.0
30-09 20:17:35,1.648,1.204,95.057,0.0,0.0,2.091,1203736576.0,179773440.0,814460928.0,34709250048.0,0.0,8192.0,245223.0,322461.0
